scope,rule_id,family,direction,trades,total_pnl,avg_pnl,median_pnl,win_rate,profit_factor,max_drawdown,sharpe_trade,adjusted_t,is_trades,is_pnl,is_avg,is_win_rate,oos_trades,oos_pnl,oos_avg,oos_win_rate,largest_day_pnl,largest_day_concentration,rules_tried,passes_n80,passes_oos,passes_concentration,passes_pf,passes_adjusted_t,passes_all_core
full_history,fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=rr|time_exit=12:00|vwap_ext=10,fade_extreme,long,323,424.17999999999785,1.3132507739938013,-62.34,0.42724458204334365,1.0369208540417267,-1932.8600000000024,0.017794644842957823,0.014597213731215879,193,-815.6200000000015,-4.226010362694308,0.39378238341968913,130,1239.7999999999993,9.536923076923072,0.47692307692307695,87.66,0.20665755103965402,480,True,False,True,False,False,False
full_history,fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=close_prev_high|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,long,196,412.856835426579,2.106412425645811,-62.34,0.3826530612244898,1.0547327552486863,-787.1666983780977,0.022805891448959108,0.01457318472237726,117,244.02780840515825,2.085707764146652,0.39316239316239315,79,168.82902702142013,2.1370762914103816,0.3670886075949367,413.30360224431587,1.001082134966411,480,True,True,False,False,False,False
full_history,fade|long|buffer_points=0|ema_ext=0|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=09:45|stop_mode=fixed|stop_points=30|target_mode=rr|time_exit=12:00|vwap_ext=0,fade_extreme,long,353,382.47999999999803,1.0835127478753486,-62.34,0.42492917847025496,1.0304655215810714,-2045.8400000000015,0.014713947083884056,0.012618156915394696,211,-234.74000000000137,-1.1125118483412388,0.41232227488151657,142,617.2199999999992,4.346619718309854,0.44366197183098594,87.66,0.22918845429826512,480,True,False,True,False,False,False
full_history,inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=tight|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,inverse_orb,short,101,138.28499999999974,1.3691584158415815,-22.59,0.40594059405940597,1.0715242577842143,-430.14250000000004,0.03191957993937365,0.014641893230137093,60,-194.65000000000015,-3.2441666666666693,0.36666666666666664,41,332.93499999999983,8.120365853658532,0.4634146341463415,88.035,0.6366200238637608,480,True,False,False,False,False,False
full_history,inverse_orb|short|buffer_points=0|confirm_pattern=simple|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=tight|or_stop_fraction=0.25|rr=1.5|start=09:45|stop_mode=or_fraction|target_mode=rr|time_exit=12:00|touch_tolerance=5,inverse_orb,short,101,138.28499999999974,1.3691584158415815,-22.59,0.40594059405940597,1.0715242577842143,-430.14250000000004,0.03191957993937365,0.014641893230137093,60,-194.65000000000015,-3.2441666666666693,0.36666666666666664,41,332.93499999999983,8.120365853658532,0.4634146341463415,88.035,0.6366200238637608,480,True,False,False,False,False,False
full_history,fade|long|buffer_points=0|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=beyond_or|pattern=green_close|rr=1.5|rsi_mode=not_bull|start=10:00|stop_mode=fixed|stop_points=30|target_mode=rr|time_exit=12:00|vwap_ext=10,fade_extreme,long,230,85.29999999999862,0.3708695652173853,-62.34,0.4217391304347826,1.0102879913933047,-1327.640000000003,0.005024488432297246,0.003478044625889678,138,-402.9200000000005,-2.91971014492754,0.39855072463768115,92,488.21999999999935,5.306739130434775,0.45652173913043476,87.66,1.0276670574443307,480,True,False,False,False,False,False
full_history,fade|short|buffer_points=8|ema_ext=10|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rsi_mode=not_bear|start=10:00|stop_mode=signal_extreme|target_mode=vwap|time_exit=12:00|vwap_ext=10,fade_extreme,short,363,82.22387932753628,0.22651206426318535,-29.34,0.4049586776859504,1.0091345250679375,-1396.2843648276726,0.0037547187325545164,0.0032652023712475414,217,611.4633610184446,2.8178035069974405,0.4470046082949309,146,-529.2394816909084,-3.624927956787044,0.3424657534246575,270.881840842336,3.294442478969966,480,True,False,False,False,False,False
full_history,fade|short|buffer_points=8|ema_ext=20|end=11:00|max_risk_points=120|min_reward_points=8|or_ext=0|or_location=none|pattern=red_close|rsi_mode=not_bear|start=10:00|stop_mode=signal_extreme|target_mode=vwap|time_exit=12:00|vwap_ext=20,fade_extreme,short,317,40.526441864048735,0.1278436651862736,-30.34,0.33753943217665616,1.0047656301066625,-1036.4490418510275,0.0020052108897022766,0.0016295551640972256,190,489.7399163345815,2.5775785070241133,0.35789473684210527,127,-449.21347447053313,-3.5371139722089224,0.30708661417322836,263.77794848533466,6.508786272681238,480,True,False,False,False,False,False
full_history,inverse_orb|short|buffer_points=0|confirm_pattern=break_prev|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=tight|or_stop_fraction=0.25|start=09:45|stop_mode=or_fraction|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,101,31.909999999999684,0.31594059405940284,-24.215,0.36633663366336633,1.0155241278320222,-432.8100000000002,0.007236573323502877,0.0033195027677694004,60,-272.15000000000015,-4.535833333333335,0.3,41,304.05999999999983,7.416097560975605,0.4634146341463415,57.66,1.8069570667502528,480,True,False,False,False,False,False
full_history,inverse_orb|short|buffer_points=0|confirm_pattern=simple|end=12:00|max_risk_points=120|max_stop=80|min_reward_points=8|or_class=tight|or_stop_fraction=0.25|start=09:45|stop_mode=or_fraction|target_mode=fixed|target_points=30|time_exit=12:00|touch_tolerance=5,inverse_orb,short,101,31.909999999999684,0.31594059405940284,-24.215,0.36633663366336633,1.0155241278320222,-432.8100000000002,0.007236573323502877,0.0033195027677694004,60,-272.15000000000015,-4.535833333333335,0.3,41,304.05999999999983,7.416097560975605,0.4634146341463415,57.66,1.8069570667502528,480,True,False,False,False,False,False
