idea_id,entry_time_et,direction,setup_label,human_1c,max_size,entry_price,pdh,pdl,pdc,pdh_dist,pdl_dist,pdc_dist,gap_pts,round_signed,round_abs,ema20_60m,ema50_60m,entry_vs_60m_ema20,pre_entry_pattern,vol_z,vol_3bar_z
127,2026-02-23 09:58:40.905914-05:00,short,discretionary_or_unclassified,80.16,1,24907.75,25139.75,24677.0,25073.75,-232.0,230.75,-166.0,-92.5,7.75,7.75,24968.388265955637,24992.21816076443,below,breakout_down,-1.577844868199235,-1.3521803003478123
129,2026-02-24 10:02:56.184700-05:00,long,discretionary_or_unclassified,63.66,1,24867.0,25040.0,24667.75,24768.5,-173.0,199.25,98.5,36.25,17.0,17.0,24861.89689218771,24932.69583762935,above,rejection_low,-0.8926014599408467,-0.2849167045880615
130,2026-02-24 11:43:01.473556-05:00,short,discretionary_or_unclassified,-0.6733333333357587,5,25054.083333333332,25040.0,24667.75,24768.5,14.08333333333212,386.3333333333321,285.5833333333321,36.25,4.083333333332121,4.083333333332121,24872.78766436031,24934.403843996828,above,doji,-0.8394175869449366,-0.9159547944057662
131,2026-02-25 09:35:29.103516-05:00,short,pre_or_locked_trade,2.3266666666642415,5,25343.027777777777,25080.75,24694.0,25030.0,262.2777777777774,649.0277777777774,313.0277777777774,130.25,-6.972222222222626,6.972222222222626,24934.976809813197,24951.91890343864,above,doji,-0.43222960096502955,-0.5445427702515513
132,2026-02-26 10:30:46.593621-05:00,long,discretionary_or_unclassified,137.66,1,24905.0,25396.75,25156.75,25383.5,-491.75,-251.75,-478.5,-42.25,5.0,5.0,25148.050101997796,25053.826935987825,below,red_against,0.5435439468280326,0.4323473773184323
133,2026-02-26 13:35:05.995992-05:00,long,discretionary_or_unclassified,40.66,1,24971.0,25396.75,25156.75,25383.5,-425.75,-185.75,-412.5,-42.25,21.0,21.0,25100.319474095984,25043.815939510685,below,red_against,-0.3614988809087476,0.36680893001803094
134,2026-02-27 12:57:13.346741-05:00,long,orb_breakout_or_retest_candidate,33.46000000000291,4,24904.35,25342.0,24862.0,25082.75,-437.65000000000146,42.349999999998545,-178.40000000000146,-267.25,4.349999999998545,4.349999999998545,25051.287753386936,25033.334982037133,below,red_against,-1.4147091167928376,-1.2247288151456583
135,2026-03-02 10:27:43.996779-05:00,short,inverse_orb_candidate,8.560000000001455,4,25005.2,25036.75,24780.0,24998.0,-31.549999999999272,225.20000000000073,7.200000000000728,-353.25,5.200000000000728,5.200000000000728,24999.32790591458,25012.829343051046,above,breakout_down,-0.48318461346577346,-0.500394530413064
136,2026-03-03 10:00:36.743049-05:00,short,orb_breakout_or_retest_candidate,6.731428571427532,4,24632.928571428572,25100.0,24605.25,25021.25,-467.07142857142753,27.678571428572468,-388.32142857142753,-486.5,-17.071428571427532,17.071428571427532,24959.457129509654,24993.394619591327,below,green_against,1.7959681871952684,0.23013995525498682
137,2026-03-04 09:31:01.366804-05:00,short,pre_or_locked_trade,29.759999999998545,6,25125.05,24850.25,24350.75,24756.75,274.7999999999993,774.2999999999993,368.2999999999993,96.25,-24.950000000000728,24.950000000000728,24842.40002408425,24928.76479005671,above,neutral_down,,
138,2026-03-05 10:19:26.530576-05:00,short,discretionary_or_unclassified,82.16,1,25067.75,25217.0,24813.5,25120.5,-149.25,254.25,-52.75,-132.75,17.75,17.75,25007.702982828654,24985.530614840907,above,neutral_down,-1.1714703659770302,-0.5760396743820122
139,2026-03-06 11:17:57.247233-05:00,short,discretionary_or_unclassified,38.16,1,24819.25,25208.25,24774.0,25048.0,-389.0,45.25,-228.75,-362.75,19.25,19.25,24940.090972145583,24960.395047494494,below,breakout_down,-0.6741472847936303,-0.4216171809388723
140,2026-03-09 10:01:05.731506-04:00,short,discretionary_or_unclassified,2.6140816326552887,97,24632.47193877551,24921.0,24605.0,24667.75,-288.52806122448965,27.471938775510353,-35.27806122448965,-234.25,-17.528061224489647,17.528061224489647,24829.00836399883,24906.77964775983,below,doji,-1.1743283725948725,-1.1815299811656705
143,2026-03-10 10:55:50.113049-04:00,short,discretionary_or_unclassified,39.66,1,25133.0,25055.0,24313.25,24991.5,78.0,819.75,141.5,-0.75,-17.0,17.0,24793.93900954488,24866.71782829931,above,green_against,-1.7007274865424216,-1.579733394655803
144,2026-03-10 13:36:49.332421-04:00,short,discretionary_or_unclassified,24.66,1,25114.625,25055.0,24313.25,24991.5,59.625,801.375,123.125,-0.75,14.625,14.625,24886.889716711838,24899.006820767172,above,doji,0.17685940797511862,0.4121814422301044
146,2026-03-11 10:24:38.002834-04:00,short,discretionary_or_unclassified,2.9599999999956346,1,24971.6,25217.75,24892.5,24985.75,-246.15000000000146,79.09999999999854,-14.150000000001455,48.75,21.599999999998545,21.599999999998545,24946.84316602446,24924.321039443683,above,rejection_high,0.0420337966696795,-0.025299532750887234
148,2026-03-12 09:51:49.843583-04:00,short,discretionary_or_unclassified,122.66,1,24732.625,25180.0,24873.75,24984.0,-447.375,-141.125,-251.375,-208.25,-17.375,17.375,24962.037194930967,24936.672756158703,below,rejection_high,-0.6605344604478606,0.10725857854924177
149,2026-03-13 09:45:09.274633-04:00,short,discretionary_or_unclassified,50.66,1,24766.0,24834.75,24543.0,24555.75,-68.75,223.0,210.25,90.5,16.0,16.0,24790.01769503686,24860.3208091176,below,green_against,0.4774634549117753,0.6320805296660363
150,2026-03-16 10:48:26.219151-04:00,short,discretionary_or_unclassified,8.91,1,24657.875,24805.0,24350.75,24398.0,-147.125,307.125,259.875,258.0,7.875,7.875,24629.493300508388,24760.902091764914,above,green_against,0.03605237945637236,0.27505365536397897
153,2026-03-18 09:46:17.470060-04:00,short,discretionary_or_unclassified,36.16,1,24920.125,24896.75,24727.0,24791.0,23.375,193.125,129.125,-78.75,20.125,20.125,24730.643726199378,24760.165082842457,above,green_against,0.864805201588119,0.08403048457728035
154,2026-03-19 10:10:11.960194-04:00,short,discretionary_or_unclassified,-162.34,1,24478.5,24779.5,24424.25,24434.25,-301.0,54.25,44.25,-220.25,-21.5,21.5,24630.35879206538,24707.297492785736,below,green_against,-0.09984028154628001,-0.539749874076729
155,2026-03-19 11:06:32.959339-04:00,long,orb_breakout_or_retest_candidate,6.731428571427532,7,24529.714285714286,24779.5,24424.25,24434.25,-249.78571428571377,105.46428571428623,95.46428571428623,-220.25,-20.285714285713766,20.285714285713766,24596.65795472582,24690.403473460807,below,rejection_low,0.12977165089503392,0.2995656799338045
156,2026-03-19 11:10:56.061765-04:00,short,discretionary_or_unclassified,47.535,1,24467.75,24779.5,24424.25,24434.25,-311.75,43.5,33.5,-220.25,17.75,17.75,24596.65795472582,24690.403473460807,below,doji,-0.4178018354722694,-0.408131636504192
162,2026-03-23 10:36:26.322896-04:00,short,discretionary_or_unclassified,31.66,1,24520.333333333332,24274.0,24274.0,24274.0,246.33333333333212,246.33333333333212,246.33333333333212,220.0,20.33333333333212,20.33333333333212,24394.96104096213,24535.460478110876,above,breakout_down,0.43131003909605925,-0.29671713387427556
163,2026-03-23 15:32:25.236738-04:00,short,discretionary_or_unclassified,7.16,1,24475.25,24274.0,24274.0,24274.0,201.25,201.25,201.25,220.0,-24.75,24.75,24423.400515331352,24523.21419084637,above,green_against,-1.3819051817760402,-1.1567163495360053
164,2026-03-24 09:57:41.767244-04:00,short,discretionary_or_unclassified,24.535,5,24284.65625,24690.0,24305.0,24399.25,-405.34375,-20.34375,-114.59375,-143.5,-15.34375,15.34375,24421.100466252174,24518.352850028867,below,green_against,0.6242788189305576,-0.5028874570646168
165,2026-03-25 09:50:12.733886-04:00,short,discretionary_or_unclassified,25.4725,1,24396.0,24384.75,24134.75,24218.5,11.25,261.25,177.5,212.25,-4.0,4.0,24336.45086716952,24453.601092192155,above,breakout_down,2.8617806106863637,0.5093109173536493
167,2026-03-26 10:43:14.121860-04:00,short,discretionary_or_unclassified,29.66,1,24100.4375,24526.0,24287.25,24371.75,-425.5625,-186.8125,-271.3125,-215.75,0.4375,0.4375,24352.87243161255,24431.608949931877,below,breakout_down,1.0269906582515302,1.4839041302264548
168,2026-03-26 14:16:03.132140-04:00,short,discretionary_or_unclassified,-10.59,1,23859.5,24526.0,24287.25,24371.75,-666.5,-427.75,-512.25,-215.75,9.5,9.5,24237.535060803777,24369.191479185356,below,green_against,-0.4609232619105183,-0.733805439149706
169,2026-03-26 14:39:25.278026-04:00,long,discretionary_or_unclassified,18.66,1,23873.5,24526.0,24287.25,24371.75,-652.5,-413.75,-498.25,-215.75,23.5,23.5,24237.535060803777,24369.191479185356,below,doji,-0.8443242916659366,-0.8516940004607831
171,2026-03-27 10:00:10.695454-04:00,long,discretionary_or_unclassified,66.91,1,23518.125,24241.25,23775.0,23787.0,-723.125,-256.875,-268.875,-133.0,18.125,18.125,24098.81681050136,24294.737754217298,below,rejection_low,2.915475474946802,0.7602822979107368
172,2026-03-27 15:21:34.532885-04:00,long,discretionary_or_unclassified,12.66,1,23338.25,24241.25,23775.0,23787.0,-903.0,-436.75,-448.75,-133.0,-11.75,11.75,23838.045811591244,24140.319841673656,below,red_against,-0.29839784252191776,-0.5068017270036508
175,2026-03-30 12:24:37.707412-04:00,short,orb_breakout_or_retest_candidate,14.16,1,23295.5,23664.25,23269.0,23309.0,-368.75,26.5,-13.5,200.25,-4.5,4.5,23675.197423976548,24022.32354154742,below,doji,-1.1717722003951727,-1.1223131804648614
177,2026-03-31 10:35:09.691052-04:00,short,discretionary_or_unclassified,-44.97636363636033,4,23543.25,23538.0,23024.25,23136.25,5.25,519.0,407.0,245.5,-6.75,6.75,23517.94709479783,23885.75793259453,above,breakout_down,-0.34688363429603103,-0.2357443989991512
178,2026-03-31 12:39:29.738130-04:00,long,orb_breakout_or_retest_candidate,85.16,2,23625.0,23538.0,23024.25,23136.25,87.0,600.75,488.75,245.5,25.0,25.0,23501.752610480762,23850.56854908092,above,breakout_up,3.536221051343129,2.132741853751787
179,2026-03-31 12:44:21.187059-04:00,short,discretionary_or_unclassified,43.23142857142753,1,23789.071428571428,23538.0,23024.25,23136.25,251.07142857142753,764.8214285714275,652.8214285714275,245.5,-10.928571428572468,10.928571428572468,23501.752610480762,23850.56854908092,above,breakout_down,3.6463103928096734,4.051755675864851
181,2026-04-01 10:55:21.932472-04:00,short,discretionary_or_unclassified,10.16,2,24262.166666666668,23974.0,23377.5,23910.75,288.1666666666679,884.6666666666679,351.4166666666679,177.5,12.16666666666788,12.16666666666788,23659.187843801807,23857.94718528645,above,breakout_down,-0.9814150579960536,-0.5287434887887391
182,2026-04-02 10:32:47.417127-04:00,short,discretionary_or_unclassified,13.41,1,24059.0,24349.0,24043.5,24199.75,-290.0,15.5,-140.75,-436.5,9.0,9.0,23921.58789202984,23939.938673547123,above,green_against,0.04506233069486692,-0.14547513642222118
184,2026-04-06 10:01:03.670989-04:00,short,discretionary_or_unclassified,199.66,1,24392.0,24267.75,23678.0,24221.0,124.25,714.0,171.0,43.0,-8.0,8.0,24061.982261284094,24001.367226165727,above,neutral_down,-0.352408981998992,0.3798101597321598
186,2026-04-07 11:51:23.887394-04:00,short,orb_breakout_or_retest_candidate,-27.215,4,24178.59375,24453.0,24202.5,24363.0,-274.40625,-23.90625,-184.40625,-119.25,-21.40625,21.40625,24158.236380233822,24069.051365012518,above,breakout_down,-1.4658879878018385,-1.2810697435910163
189,2026-04-09 09:54:04.611262-04:00,long,ema_continuation_candidate,-26.84,1,25036.75,25251.75,24926.5,25080.0,-215.0,110.25,-43.25,0.5,-13.25,13.25,24622.132399119877,24329.645242062852,above,red_against,-0.7371822280217486,-0.16079676505366125
190,2026-04-09 12:17:24.183587-04:00,short,discretionary_or_unclassified,19.16,1,25217.833333333332,25251.75,24926.5,25080.0,-33.91666666666788,291.3333333333321,137.83333333333212,0.5,17.83333333333212,17.83333333333212,24744.25333393405,24415.610866736417,above,doji,-0.9348503757060069,-0.5877719901326974
191,2026-04-10 09:47:22.479268-04:00,short,discretionary_or_unclassified,93.16,1,25333.5,25273.25,24960.25,25249.0,60.25,373.25,84.5,65.75,-16.5,16.5,24899.36434269476,24533.606797221986,above,green_against,-1.0873959868328666,-0.7861324698143041
192,2026-04-13 10:02:35.902811-04:00,short,discretionary_or_unclassified,3.16,1,25296.5,25393.5,25222.0,25284.25,-97.0,74.5,12.25,-68.75,-3.5,3.5,25113.78250964102,24740.687282863444,above,doji,-0.4710905946869659,-0.1985507593293683
193,2026-04-14 10:00:34.273271-04:00,short,discretionary_or_unclassified,0.6599999999999999,24,25962.896739130436,25550.25,25160.0,25537.5,412.6467391304359,802.8967391304359,425.3967391304359,118.0,12.89673913043589,12.89673913043589,25297.19371991585,24917.261657197552,above,green_against,-0.7313277107960933,-0.918104114983886
194,2026-04-16 09:41:38.318596-04:00,short,pre_or_locked_trade,85.16,1,26381.0,26377.25,25982.75,26364.0,3.75,398.25,17.0,75.5,-19.0,19.0,25902.46658196267,25394.326529613998,above,breakout_down,1.6074346955702463,0.36124365141317893
195,2026-04-20 09:50:17.227233-04:00,short,discretionary_or_unclassified,39.16,2,26752.75,26883.0,26629.5,26827.5,-130.25,123.25,-74.75,-31.5,2.75,2.75,26496.19337537708,25933.876459068044,above,doji,-0.9720894147886652,0.2061255629986371
196,2026-04-20 13:01:44.577118-04:00,short,orb_breakout_or_retest_candidate,5.3266666666642415,4,26722.333333333332,26883.0,26629.5,26827.5,-160.66666666666788,92.83333333333212,-105.16666666666788,-31.5,22.33333333333212,22.33333333333212,26558.740405862354,26045.353308957405,above,breakout_down,-0.9349213106823528,-0.9947269100297141
197,2026-04-21 10:25:10.142551-04:00,short,discretionary_or_unclassified,147.66,1,26830.0,26826.0,26569.0,26745.0,4.0,261.0,85.0,63.0,-20.0,20.0,26625.436137372737,26150.70528397175,above,green_against,-0.9654151602100107,-0.031095126879751033
198,2026-04-21 11:43:33.221070-04:00,long,orb_breakout_or_retest_candidate,4.16,1,26732.5,26826.0,26569.0,26745.0,-93.5,163.5,-12.5,63.0,-17.5,17.5,26636.085076670573,26173.707037541488,above,doji,-0.6178207853673612,-0.9446208305586615
199,2026-04-22 10:33:04.463592-04:00,short,discretionary_or_unclassified,4.874285714282596,2,26992.071428571428,26885.0,26551.75,26641.5,107.07142857142753,440.32142857142753,350.57142857142753,240.0,-7.928571428572468,7.928571428572468,26677.40171631896,26291.168303405168,above,doji,0.6491692968196563,0.7865727916347776
200,2026-04-23 11:08:04.849126-04:00,short,discretionary_or_unclassified,10.767142857144936,1,26986.053571428572,27093.0,26807.75,27080.0,-106.94642857142753,178.30357142857247,-93.94642857142753,-65.0,-13.946428571427532,13.946428571427532,26870.44024078656,26491.507974482145,above,doji,-0.9816642851616886,-1.006385179611509
