idea_id,fill_count,source_row_ids,symbol,contract,direction,entry_time_et,exit_time_et,trade_date_et,duration_minutes,weighted_entry_price,weighted_exit_price,contract_turnover,max_overlapping_contracts,gross_pnl,fees,net_pnl,entry_hour_et,minutes_after_rth_open,time_bucket,or_locked_at_entry,coverage_status,data_quality,pre_entry_1m_close,or_high,or_low,or_midpoint,or_size,or_classification,or_percentile,entry_vs_or,vwap_pre_entry,entry_vs_vwap,ema9_15m,ema9_slope_15m,entry_vs_15m_ema9,ema9_5m,entry_vs_5m_ema9,rsi14_15m,rsi_regime,volume_ratio_15m,first_completed_or_breakout,minutes_to_15m_close_at_entry,prior_day_trend_direction,prior_day_trend_efficiency,prior_day_zombie_proxy,mae_points,mfe_points,move_after_5m_points,move_after_15m_points,move_after_30m_points,move_after_60m_points,trend_state,setup_label
38,3,1744578685|1745301379|1745885567,F.US.MNQ,MNQZ25,long,2025-12-05 11:03:18.216427-05:00,2025-12-05 13:05:34.914069-05:00,2025-12-05,122.27829403333334,25735.416666666668,25741.0,3,1,33.5,2.2199999999999998,31.28,11,93.30360711666667,11:00-12:00,True,covered,clean,25743.5,25777.75,25660.5,25719.125,117.25,normal,40.0,inside_or,25782.98611933405,below,25740.94208095339,0.5769797616521828,near,25797.468831239537,below,58.09776125024653,neutral,2.1085961215822655,long,11.696392883333335,down,0.3723756906077348,False,84.41666666666788,26.08333333333212,1.8333333333321207,-36.66666666666788,-50.16666666666788,-7.166666666667879,uptrend_above_ema,orb_breakout_or_retest_candidate
39,1,1746545906,F.US.MNQ,MNQZ25,long,2025-12-05 14:47:39.443075-05:00,2025-12-05 14:50:19.943512-05:00,2025-12-05,2.6750072833333336,25706.25,25718.25,1,1,24.0,0.74,23.26,14,317.65738458333334,13:30-15:00,True,covered,clean,25708.75,25777.75,25660.5,25719.125,117.25,normal,40.0,inside_or,25746.703959320133,below,25723.5461756,-2.761543899996468,below,25722.384830144692,below,51.80335792102248,neutral,0.41042405417293415,long,12.342615416666666,down,0.3723756906077348,False,2.0,19.75,23.75,19.75,21.5,-12.5,downtrend_below_ema,orb_breakout_or_retest_candidate
40,6,1749893373|1749893374|1749893375|1750334578|1750394122|1750573602,F.US.MNQ,MNQZ25,short,2025-12-08 08:32:20.643908-05:00,2025-12-08 09:45:25.571714-05:00,2025-12-08,73.0821301,25811.15,25807.725,10,7,68.5,7.4,61.10000000000001,8,-57.65593486666667,pre_rth,False,outside_rth_1m,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_rth_1m
41,16,1751448680|1751850790|1751850791|1752394841|1752394843|1752394844|1752394845|1752394846|1752394847|1752394848|1752847370|1752984636|1753496198|1753538204|1753675584|1754363115,F.US.MNQ,MNQZ25,long,2025-12-08 10:15:08.815176-05:00,2025-12-08 14:01:13.947316-05:00,2025-12-08,226.08553566666666,25644.377717391304,25648.698369565216,92,81,795.0,68.08,726.92,10,45.146919600000004,10:00-11:00,True,covered,clean,25741.5,25860.75,25768.0,25814.375,92.75,tight,20.0,below_or,25783.047005059514,below,25741.86183594016,-0.09045898503609351,below,25756.62882835921,below,53.4956202905536,neutral,1.4577266790355607,short,14.853080400000001,up,0.2122260668973472,False,80.62771739130403,104.37228260869597,85.12228260869597,44.12228260869597,50.37228260869597,-9.627717391304031,downtrend_below_ema,discretionary_or_unclassified
42,4,1761132450|1761386003|1761849870|1762039865,F.US.MNQ,MNQZ25,short,2025-12-09 12:04:06.941905-05:00,2025-12-09 14:08:28.637320-05:00,2025-12-09,124.36159025,25715.75,25706.3125,4,1,75.5,2.96,72.53999999999999,12,154.11569841666667,12:00-13:30,True,covered,clean,25727.0,25653.25,25560.0,25606.625,93.25,tight,25.0,above_or,25650.626841338017,above,25674.829369855408,8.480157536148909,above,25696.7069220605,above,60.20520809864238,neutral,0.8250126935690537,long,10.884301583333333,down,0.414983164983165,False,22.75,26.75,-8.25,8.75,11.0,-6.5,uptrend_above_ema,discretionary_or_unclassified
43,1,1764572127,F.US.MNQ,MNQZ25,short,2025-12-10 02:44:52.880053-05:00,2025-12-10 04:24:55.446221-05:00,2025-12-10,100.04276946666667,25725.25,25709.75,1,1,31.0,0.74,30.26,2,-405.1186657833333,pre_rth,False,outside_rth_1m,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_rth_1m
44,13,1766548693|1767367712|1767367713|1767623122|1767623123|1767623124|1767623125|1767623126|1767623127|1767623128|1767623129|1767623130|1767712053,F.US.MNQ,MNQZ25,long,2025-12-10 09:57:57.944073-05:00,2025-12-10 11:09:29.502177-05:00,2025-12-10,71.5259684,25543.13349514563,25545.01213592233,103,99,387.0,76.22,310.78000000000003,9,27.965734549999997,09:30-10:00,True,covered,clean,25604.0,25663.25,25567.0,25615.125,96.25,normal,30.0,below_or,25626.534224363924,below,25691.13377714879,-12.03344428719356,below,25652.78698750382,below,39.10737725998402,neutral,3.922676983929558,none,2.03426545,up,0.47198879551820727,False,14.88349514563015,113.61650485436985,78.11650485436985,100.11650485436985,86.61650485436985,31.61650485436985,downtrend_below_ema,discretionary_or_unclassified
45,6,1768788462|1769359883|1770169193|1770169194|1770552239|1770582153,F.US.MNQ,MNQZ25,short,2025-12-10 13:18:53.667488-05:00,2025-12-10 15:52:01.034138-05:00,2025-12-10,153.1227775,25774.85714285714,25767.535714285714,7,3,102.5,5.18,97.32000000000001,13,228.89445813333333,12:00-13:30,True,covered,clean,25643.0,25663.25,25567.0,25615.125,96.25,normal,30.0,above_or,25619.437116111418,above,25640.52233727553,2.306915681117971,above,25649.143098353787,above,49.70860829476201,neutral,0.4602940314221546,short,11.105541866666666,up,0.47198879551820727,False,94.8928571428587,195.8571428571413,146.1071428571413,165.1071428571413,146.3571428571413,82.3571428571413,uptrend_above_ema,discretionary_or_unclassified
46,2,1773634027|1773634028,F.US.MNQ,MNQZ25,short,2025-12-11 07:42:12.849607-05:00,2025-12-11 08:01:50.598193-05:00,2025-12-11,19.6291431,25695.0,25690.5,4,4,36.0,2.96,33.04,7,-107.78583988333334,pre_rth,False,outside_rth_1m,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_rth_1m
47,10,1774957845|1774957846|1774957847|1774957848|1774957849|1774957850|1774957851|1774957852|1775095116|1775095117,F.US.MNQ,MNQZ25,long,2025-12-11 09:44:16.017757-05:00,2025-12-11 09:59:46.095113-05:00,2025-12-11,15.501289266666667,25435.629213483146,25442.584269662922,89,84,1238.0,65.86,1172.1399999999999,9,14.266962616666666,09:30-10:00,False,covered,clean,25580.0,25649.75,25555.75,25602.75,94.0,tight,25.0,below_or,25594.63375449575,below,,,unknown,25736.768774523203,below,,unknown,,none,0.7330373833333332,up,0.4480234260614934,False,45.37921348314558,159.12078651685442,52.12078651685442,-21.379213483145577,120.62078651685442,104.62078651685442,unknown,pre_or_locked_trade
48,1,1786707204,F.US.MNQ,MNQZ25,long,2025-12-14 18:45:00.551849-05:00,2025-12-14 19:07:28.545459-05:00,2025-12-14,22.466560166666667,25181.5,25207.0,2,2,102.0,1.48,100.52,18,555.0091974833334,post_rth,True,missing_day,missing_day,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing_day
49,1,1797819757,F.US.MNQ,MNQH26,short,2025-12-16 10:09:46.311164-05:00,2025-12-16 10:55:25.548117-05:00,2025-12-16,45.65394921666667,25338.75,25325.5,2,2,53.0,1.48,51.52,10,39.77185273333334,10:00-11:00,True,covered,clean,25134.25,25106.5,24966.0,25036.25,140.5,normal,65.0,above_or,25080.21477910734,above,25110.299806556854,10.050048360790242,above,25097.134081070082,above,49.852851607166905,neutral,1.8028313382748626,long,5.228147266666666,down,0.8615179760319573,True,-204.0,402.25,257.75,349.75,342.5,290.0,uptrend_above_ema,discretionary_or_unclassified
50,1,1798630528,F.US.MNQ,MNQH26,short,2025-12-16 18:52:32.545909-05:00,2025-12-16 18:57:12.943159-05:00,2025-12-16,4.6732875,25323.0,25321.0,2,2,8.0,1.48,6.52,18,562.5424318166666,post_rth,True,outside_rth_1m,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_rth_1m
51,2,1803104982|1803138222,F.US.MNQ,MNQH26,long,2025-12-17 10:46:09.623144-05:00,2025-12-17 10:50:27.850306-05:00,2025-12-17,4.303786033333334,25114.25,25134.375,2,2,80.5,1.48,79.02000000000001,10,76.16038573333334,10:00-11:00,True,covered,clean,24890.5,25205.75,25059.5,25132.625,146.25,normal,75.0,inside_or,25063.61934702142,above,25056.04836524589,-35.6370913114697,above,25022.259940157397,above,36.688230376693745,neutral,1.5899836919353991,short,13.839614266666667,up,0.5153985507246377,False,241.25,-183.75,-230.25,-289.0,-317.75,-311.25,mixed,discretionary_or_unclassified
52,3,1817698045|1817898211|1818247877,F.US.MNQ,MNQH26,short,2025-12-19 09:45:31.157860-05:00,2025-12-19 10:28:18.123784-05:00,2025-12-19,42.7827654,25555.4,25560.1,5,2,-47.0,3.7,-50.69999999999998,9,15.519297666666667,09:30-10:00,True,unclean_day_zero_volume_or,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unclean_day_zero_volume_or
53,1,1819017405,F.US.MNQ,MNQH26,long,2025-12-19 11:15:54.571990-05:00,2025-12-19 11:16:21.971204-05:00,2025-12-19,0.4566535666666667,25527.75,25533.0,2,2,21.0,1.48,19.52,11,105.90953316666668,11:00-12:00,True,unclean_day_zero_volume_or,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unclean_day_zero_volume_or
54,1,1819264660,F.US.MNQ,MNQH26,short,2025-12-19 11:30:39.515479-05:00,2025-12-19 11:45:05.714969-05:00,2025-12-19,14.436658166666666,25555.5,25537.75,2,2,71.0,1.48,69.52,11,120.65859131666666,11:00-12:00,True,unclean_day_zero_volume_or,zero_volume_or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unclean_day_zero_volume_or
55,8,1832063931|1832063932|1832063933|1832063934|1832063935|1832063936|1832063937|1832306205,F.US.MNQ,MNQH26,short,2025-12-23 09:56:46.159842-05:00,2025-12-23 12:50:40.169234-05:00,2025-12-23,173.90015653333333,25766.253472222223,25761.625,72,71,666.5,53.28,613.2199999999999,9,26.7693307,09:30-10:00,True,covered,clean,25701.25,25737.5,25638.0,25687.75,99.5,normal,40.0,above_or,25716.74519431357,above,25697.431818022946,8.017045494267222,above,25709.54107080662,above,73.10518262205366,bull_trend_zone,4.190104284769745,none,3.2306693,down,0.5574018126888217,False,12.246527777777374,139.00347222222263,102.25347222222263,130.50347222222263,87.00347222222263,36.503472222222626,uptrend_above_ema,discretionary_or_unclassified
56,1,1832938290,F.US.MNQ,MNQH26,short,2025-12-23 15:49:04.569539-05:00,2025-12-23 15:50:17.308930-05:00,2025-12-23,1.2123231833333332,25803.75,25802.25,1,1,3.0,0.74,2.26,15,379.07615898333336,15:00-16:00,True,covered,clean,25802.75,25737.5,25638.0,25687.75,99.5,normal,40.0,above_or,25725.146600530778,above,25788.29088298792,2.30227925302097,above,25797.567064939183,above,70.7625769387921,bull_trend_zone,0.5342212563458428,long,10.923841016666668,down,0.5574018126888217,False,10.0,5.75,-4.5,-7.25,-7.25,-7.25,uptrend_above_ema,discretionary_or_unclassified
57,2,1835757396|1835757398,F.US.MNQ,MNQH26,short,2025-12-24 10:09:18.634190-05:00,2025-12-24 10:18:42.671185-05:00,2025-12-24,9.400616583333335,25832.4375,25829.5,4,4,23.5,2.96,20.540000000000003,10,39.31056983333334,10:00-11:00,True,covered,clean,25821.0,25827.5,25781.75,25804.625,45.75,tight,0.0,near_or_high,25804.53705969047,above,25796.60293208982,3.2867669775478134,above,25805.18275570542,above,68.93013338357187,bull_trend_zone,1.6264411402932948,none,5.689430166666667,up,0.8626943005181347,True,8.5625,12.9375,4.6875,22.9375,12.4375,-6.3125,uptrend_above_ema,discretionary_or_unclassified
58,1,1838996502,F.US.MNQ,MNQH26,short,2025-12-26 09:45:25.940260-05:00,2025-12-26 09:49:46.291766-05:00,2025-12-26,4.339191766666667,25931.0,25915.75,2,2,61.0,1.48,59.52,9,15.432337666666665,09:30-10:00,True,covered,clean,25929.0,25932.5,25864.5,25898.5,68.0,tight,5.0,near_or_high,25904.19941631109,above,25875.765200578564,13.308699855362647,above,25893.568634979478,above,75.81007272841286,bull_trend_zone,2.992024319682418,none,14.567662333333335,up,0.5972850678733032,False,4.0,35.75,34.5,58.0,94.25,49.5,uptrend_above_ema,discretionary_or_unclassified
59,2,1839641965|1840025349,F.US.MNQ,MNQH26,long,2025-12-26 10:25:55.595369-05:00,2025-12-26 11:14:01.573218-05:00,2025-12-26,48.09963081666667,25869.5,25878.25,2,2,35.0,1.48,33.519999999999996,10,55.92658948333334,10:00-11:00,True,covered,clean,25880.75,25932.5,25864.5,25898.5,68.0,tight,5.0,near_or_low,25883.422957342264,below,25869.859728370284,-6.902432092567324,near,25874.234160158765,near,51.85548607413979,neutral,2.0314449304012046,short,4.073410516666667,up,0.5972850678733032,False,12.75,41.5,15.75,15.25,26.75,9.5,downtrend_below_ema,discretionary_or_unclassified
60,3,1844248916|1844327053|1844348965,F.US.MNQ,MNQH26,long,2025-12-29 08:51:26.738952-05:00,2025-12-29 09:13:45.487750-05:00,2025-12-29,22.312479966666668,25683.0,25685.964285714286,28,15,166.0,20.72,145.28,8,-38.554350799999995,pre_rth,False,outside_rth_1m,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_rth_1m
61,1,1845292944,F.US.MNQ,MNQH26,short,2025-12-29 10:08:40.806606-05:00,2025-12-29 10:09:59.623207-05:00,2025-12-29,1.3136100166666667,25690.5,25685.0,1,1,11.0,0.74,10.26,10,38.6801101,10:00-11:00,True,covered,clean,25698.25,25818.75,25664.25,25741.5,154.5,wide,90.0,inside_or,25744.452199286246,below,25832.248469744398,-27.31211743609674,below,25765.843661938303,below,25.23392935662153,bear_trend_zone,3.832679390835938,none,6.319889900000001,down,0.32754342431761785,False,14.5,20.5,16.75,-34.25,-58.0,0.25,downtrend_below_ema,discretionary_or_unclassified
62,1,1846751439,F.US.MNQ,MNQH26,short,2025-12-29 13:01:18.006874-05:00,2025-12-29 13:01:40.507115-05:00,2025-12-29,0.37500401666666666,25688.25,25687.25,1,1,2.0,0.74,1.26,13,211.30011456666668,12:00-13:30,True,covered,clean,25690.5,25818.75,25664.25,25741.5,154.5,wide,90.0,inside_or,25717.936639933097,below,25700.46219928094,-0.1780498202315357,below,25686.273549985464,near,38.912774558964436,neutral,0.5520572327693265,short,13.699885433333332,down,0.32754342431761785,False,5.25,1.75,-8.0,-4.25,-14.25,-6.25,downtrend_below_ema,orb_breakout_or_retest_candidate
63,1,1851364331,F.US.MNQ,MNQH26,long,2025-12-30 10:13:56.620036-05:00,2025-12-30 10:15:21.468585-05:00,2025-12-30,1.4141424833333334,25693.5,25698.0,2,2,18.0,1.48,16.52,10,43.943667266666665,10:00-11:00,True,covered,clean,25693.75,25733.0,25675.5,25704.25,57.5,tight,5.0,inside_or,25722.22783012555,below,25732.187921564226,6.140519608943578,below,25731.919831206535,below,52.980217317202744,neutral,3.10277236723839,long,1.0563327333333334,up,0.20029239766081872,False,10.0,15.75,-3.5,1.5,-10.0,67.75,mixed,orb_breakout_or_retest_candidate
64,1,1852522900,F.US.MNQ,MNQH26,long,2025-12-30 12:09:14.661275-05:00,2025-12-30 12:10:12.124228-05:00,2025-12-30,0.9577158833333334,25720.25,25720.5,1,1,0.5,0.74,-0.24,12,159.24435458333335,12:00-13:30,True,covered,clean,25716.75,25733.0,25675.5,25704.25,57.5,tight,5.0,inside_or,25726.36013226343,below,25734.110204486748,-3.527551121685974,below,25733.628179026397,below,47.42039148137237,neutral,0.7473768323318192,long,5.755645416666667,up,0.20029239766081872,False,3.75,2.75,-11.75,-0.5,12.25,11.75,downtrend_below_ema,orb_breakout_or_retest_candidate
65,1,1856470250,F.US.MNQ,MNQH26,short,2025-12-31 08:51:31.258403-05:00,2025-12-31 09:25:47.571765-05:00,2025-12-31,34.27188936666666,25695.25,25693.0,3,3,13.5,2.22,11.28,8,-38.47902661666667,pre_rth,False,outside_rth_1m,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_rth_1m
66,2,1857173940|1857173941,F.US.MNQ,MNQH26,long,2025-12-31 09:52:23.333375-05:00,2025-12-31 10:02:52.875299-05:00,2025-12-31,10.4923654,25606.5,25607.75,4,4,10.0,2.96,7.039999999999999,9,22.38888958333333,09:30-10:00,True,covered,clean,25609.5,25692.25,25608.75,25650.5,83.5,tight,15.0,near_or_low,25631.913463214983,below,25690.51949640382,-17.629874100952293,below,25655.3805348353,below,29.227275341910016,bear_trend_zone,3.686189636174071,none,7.6111104166666665,down,0.1172962226640159,False,12.5,29.0,-3.0,5.0,-20.0,-25.5,downtrend_below_ema,discretionary_or_unclassified
67,1,1863239242,F.US.MNQ,MNQH26,short,2026-01-02 09:56:03.642855-05:00,2026-01-02 10:12:09.932646-05:00,2026-01-02,16.10482985,25736.0,25665.0,2,2,284.0,1.48,282.52,9,26.06071425,09:30-10:00,True,covered,clean,25741.0,25733.5,25638.0,25685.75,95.5,normal,40.0,near_or_high,25708.592092030267,above,25555.419553496544,33.707611625864956,above,25640.551334412885,above,60.76151476917644,neutral,4.090778721841735,none,3.9392857500000003,down,0.9021190716448032,True,44.0,116.75,-30.25,79.25,237.5,290.0,uptrend_above_ema,discretionary_or_unclassified
68,1,1863658751,F.US.MNQ,MNQH26,long,2026-01-02 10:30:15.713787-05:00,2026-01-02 10:33:36.323736-05:00,2026-01-02,3.34349915,25482.5,25537.75,2,2,221.0,1.48,219.52,10,60.26189645,10:00-11:00,True,covered,clean,25489.75,25733.5,25638.0,25685.75,95.5,normal,40.0,below_or,25653.7154459691,below,25572.820811390236,-20.767702847555483,below,25589.86385680667,below,41.980058507319896,neutral,3.058592357122807,short,14.73810355,down,0.9021190716448032,True,14.25,64.5,67.0,96.0,-122.5,-106.75,downtrend_below_ema,discretionary_or_unclassified
69,1,1868624046,F.US.MNQ,MNQH26,short,2026-01-05 05:58:25.054944-05:00,2026-01-05 06:09:43.852514-05:00,2026-01-05,11.313292833333332,25552.75,25547.25,10,10,110.0,7.4,102.6,5,-211.5824176,pre_rth,False,outside_rth_1m,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_rth_1m
70,11,1869517976|1870676105|1870676106|1870676107|1870676108|1870676109|1870676110|1870993039|1870993040|1870993041|1872066048,F.US.MNQ,MNQH26,short,2026-01-05 09:30:41.584305-05:00,2026-01-05 12:06:52.311272-05:00,2026-01-05,156.17878278333333,25653.035294117646,25651.0,85,66,346.0,62.9,283.09999999999997,9,0.69307175,09:30-10:00,False,covered,clean,,25673.25,25538.5,25605.875,134.75,normal,75.0,inside_or,,unknown,,,unknown,,unknown,,unknown,,none,14.30692825,down,0.5592196934509986,False,54.96470588235388,114.53529411764612,80.03529411764612,29.035294117646117,56.78529411764612,-20.964705882353883,unknown,pre_or_locked_trade
71,8,1876257472|1876257473|1876415244|1876415245|1876415246|1876502541|1878784698|1878784699,F.US.MNQ,MNQH26,short,2026-01-06 07:02:16.575364-05:00,2026-01-06 10:46:31.099120-05:00,2026-01-06,224.2420626,25637.984375,25634.828125,16,9,101.0,11.84,89.16000000000001,7,-147.72374393333334,pre_rth,False,outside_rth_1m,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_rth_1m
72,1,1880943677,F.US.MNQ,MNQH26,short,2026-01-06 15:17:30.523276-05:00,2026-01-06 15:24:13.022662-05:00,2026-01-06,6.7083231,25815.5,25814.0,1,1,3.0,0.74,2.26,15,347.50872126666667,15:00-16:00,True,covered,clean,25815.75,25679.0,25608.75,25643.875,70.25,tight,15.0,above_or,25721.712210794947,above,25793.149243730935,4.525189067269821,above,25808.84115118346,above,68.43906393686126,bull_trend_zone,0.5163068415615018,long,12.491278733333333,down,0.3303834808259587,False,3.5,6.5,2.5,2.5,-18.5,2.0,uptrend_above_ema,discretionary_or_unclassified
73,7,1886315361|1886315362|1886318749|1886349735|1886441605|1887123664|1887328006,F.US.MNQ,MNQH26,short,2026-01-07 10:04:30.256596-05:00,2026-01-07 12:06:05.943602-05:00,2026-01-07,121.59478343333333,25886.678571428572,25880.214285714286,7,3,90.5,5.18,85.32000000000001,10,34.504276600000004,10:00-11:00,True,covered,clean,25827.5,25864.25,25770.75,25817.5,93.5,normal,35.0,above_or,25833.000476709232,above,25823.43194418576,8.392013953562127,above,25842.76893844807,above,71.88852721582951,bull_trend_zone,2.102944801903011,none,10.495723400000001,up,0.7751091703056768,True,100.82142857142753,77.67857142857247,30.928571428572468,49.92857142857247,4.178571428572468,-33.82142857142753,uptrend_above_ema,discretionary_or_unclassified
74,5,1892891507|1892904639|1893011798|1893079715|1893417390,F.US.MNQ,MNQH26,long,2026-01-08 09:44:51.457624-05:00,2026-01-08 10:05:45.084658-05:00,2026-01-08,20.893783900000003,25620.3,25647.8,5,3,275.0,3.7,271.3,9,14.857627066666668,09:30-10:00,False,covered,clean,25625.0,25802.75,25613.25,25708.0,189.5,wide,100.0,inside_or,25707.895557411266,below,,,unknown,25791.28372561134,below,,unknown,,none,0.14237293333333334,up,0.1925192519251925,False,50.79999999999927,55.95000000000073,29.450000000000728,-16.799999999999272,56.95000000000073,62.95000000000073,unknown,pre_or_locked_trade
75,3,1901518517|1901669884|1901729325,F.US.MNQ,MNQH26,short,2026-01-09 10:30:11.675840-05:00,2026-01-09 10:44:11.632417-05:00,2026-01-09,13.999276283333334,25856.0,25818.0,3,2,228.0,2.2199999999999998,225.78,10,60.194597333333334,10:00-11:00,True,covered,clean,25853.75,25791.0,25648.25,25719.625,142.75,wide,80.0,above_or,25729.40418736038,above,25731.721936421993,30.50701589450182,above,25760.68987140643,above,69.43715331880574,bull_trend_zone,2.22404562528859,long,14.805402666666668,down,0.4437299035369775,False,23.0,95.0,-9.0,78.25,33.25,-12.75,uptrend_above_ema,inverse_orb_candidate
76,1,1902737965,F.US.MNQ,MNQH26,short,2026-01-09 12:26:17.794338-05:00,2026-01-09 12:31:24.543157-05:00,2026-01-09,5.112480316666667,25915.25,25909.5,1,1,11.5,0.74,10.76,12,176.2965723,12:00-13:30,True,covered,clean,25918.5,25791.0,25648.25,25719.625,142.75,wide,80.0,above_or,25785.416614782327,above,25848.47616584113,16.19345853971754,above,25900.442877933452,above,67.35728612064949,bull_trend_zone,0.5011491723724177,long,3.7034276999999998,down,0.4437299035369775,False,7.25,10.0,4.25,2.75,-11.75,27.75,uptrend_above_ema,inverse_orb_candidate
77,1,1906779351,F.US.MNQ,MNQH26,long,2026-01-12 04:11:12.348892-05:00,2026-01-12 05:32:33.306734-05:00,2026-01-12,81.34929736666666,25696.75,25713.75,1,1,34.0,0.74,33.26,4,-318.7941851333333,pre_rth,False,outside_rth_1m,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_rth_1m
78,5,1908074776|1910416732|1910416733|1910889396|1911385732,F.US.MNQ,MNQH26,short,2026-01-12 09:39:15.763764-05:00,2026-01-12 15:30:14.809918-05:00,2026-01-12,350.98410256666665,25952.041666666668,25951.916666666668,6,2,1.5,4.4399999999999995,-2.9399999999999884,9,9.262729400000001,09:30-10:00,False,covered,clean,25878.25,25892.5,25743.75,25818.125,148.75,wide,85.0,above_or,25833.057798237798,above,,,unknown,25936.527783903122,above,,unknown,,none,5.7372706,up,0.5901417960837272,False,68.45833333333212,117.79166666666788,98.79166666666788,58.54166666666788,69.79166666666788,50.79166666666788,unknown,pre_or_locked_trade
79,4,1916152809|1916894896|1917860302|1918139327,F.US.MNQ,MNQH26,short,2026-01-13 09:46:41.326614-05:00,2026-01-13 11:51:27.183536-05:00,2026-01-13,124.76428203333333,25962.5,25919.375,4,2,345.0,2.96,342.03999999999996,9,16.6887769,09:30-10:00,True,covered,clean,25977.75,26043.0,25930.75,25986.875,112.25,normal,50.0,inside_or,25985.650618229058,below,25983.737662183994,1.7530844540051476,below,25987.007030173645,below,56.635158598287035,neutral,4.819547003692133,none,13.311223100000001,up,0.7452574525745257,True,52.25,156.5,17.5,9.25,65.0,117.5,mixed,discretionary_or_unclassified
80,2,1922637019|1922637383,F.US.MNQ,MNQH26,long,2026-01-14 05:30:11.597256-05:00,2026-01-14 06:24:25.544895-05:00,2026-01-14,54.23246065,25746.625,25754.625,2,2,32.0,1.48,30.52,5,-239.8067124,pre_rth,False,outside_rth_1m,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_rth_1m
81,2,1924943170|1924983183,F.US.MNQ,MNQH26,long,2026-01-14 10:00:18.046975-05:00,2026-01-14 10:12:55.647649-05:00,2026-01-14,12.6266779,25581.0,25629.75,2,2,195.0,1.48,193.52,10,30.300782916666666,10:00-11:00,True,covered,clean,25585.25,25791.25,25623.5,25707.375,167.75,wide,95.0,below_or,25674.496616905377,below,25771.779264386714,-46.63231609667491,below,25702.191419981216,below,26.258345441019358,bear_trend_zone,2.5362704691647515,short,14.699217083333334,down,0.19186652763295098,False,48.0,84.75,-0.75,93.0,2.5,-78.25,downtrend_below_ema,inverse_orb_candidate
82,1,1925383052,F.US.MNQ,MNQH26,short,2026-01-14 10:26:46.743905-05:00,2026-01-14 10:31:27.446127-05:00,2026-01-14,4.678370366666667,25663.5,25579.5,1,1,168.0,0.74,167.26,10,56.77906508333333,10:00-11:00,True,covered,clean,25659.75,25791.25,25623.5,25707.375,167.75,wide,95.0,inside_or,25651.580927325842,above,25752.223411509374,-19.55585287733993,below,25661.14280449945,near,36.27975959469512,neutral,2.394831115897115,short,3.2209349166666663,down,0.19186652763295098,False,6.25,90.25,79.5,54.0,170.5,101.75,downtrend_below_ema,orb_breakout_or_retest_candidate
83,1,1926650379,F.US.MNQ,MNQH26,long,2026-01-14 12:01:38.402792-05:00,2026-01-14 12:02:24.601589-05:00,2026-01-14,0.76997995,25463.25,25468.5,1,1,10.5,0.74,9.76,12,151.64004653333333,12:00-13:30,True,covered,clean,25467.25,25791.25,25623.5,25707.375,167.75,wide,95.0,below_or,25593.94892169405,below,25566.125969589375,-26.531492397341935,below,25502.24198889485,below,30.610579411599005,bear_trend_zone,1.1761950527378509,short,13.359953466666667,down,0.19186652763295098,False,3.0,17.0,13.0,12.75,7.5,-6.75,downtrend_below_ema,inverse_orb_candidate
84,1,1931364141,F.US.MNQ,MNQH26,short,2026-01-15 06:56:29.183833-05:00,2026-01-15 07:00:05.581482-05:00,2026-01-15,3.6066274833333334,25841.75,25838.25,2,2,14.0,1.48,12.52,6,-153.51360278333334,pre_rth,False,outside_rth_1m,clean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outside_rth_1m
85,1,1933157876,F.US.MNQ,MNQH26,short,2026-01-15 09:55:36.631130-05:00,2026-01-15 09:57:24.128771-05:00,2026-01-15,1.79162735,25907.5,25890.25,1,1,34.5,0.74,33.76,9,25.610518833333334,09:30-10:00,True,covered,clean,25906.75,25946.75,25853.0,25899.875,93.75,normal,30.0,inside_or,25892.752647207642,above,25630.57795374537,74.04301156365909,above,25801.33468135209,above,73.81228366402833,bull_trend_zone,2.660967206148633,none,4.389481166666667,down,0.28040540540540543,False,10.75,38.25,34.0,46.5,43.0,69.75,uptrend_above_ema,discretionary_or_unclassified
