date,clean,quality,or_class,eligible,reason,or_high,or_low,or_size,breakout_ts,signal_ts,entry_ts,raw_entry,entry_price,stop_price,target_price,exit_ts,raw_exit,exit_price,exit_reason,net_pnl,vwap_at_signal,close_minus_vwap
2023-12-07,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2023-12-08,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2023-12-11,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2023-12-12,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2023-12-13,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2023-12-14,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2023-12-15,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2023-12-18,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2023-12-19,True,clean,normal,True,,17206.5,17156.5,50.0,2023-12-19 10:33:00-05:00,2023-12-19 10:38:00-05:00,2023-12-19 10:39:00-05:00,17201.0,17203.5,17163.5,17253.5,2023-12-19 15:55:00-05:00,17228.0,17225.5,time_exit,42.66,17190.108996539795,19.141003460204956
2023-12-20,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2023-12-21,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2023-12-22,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2023-12-26,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2023-12-27,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2023-12-28,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2023-12-29,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2024-01-02,True,clean,normal,False,no_upside_breakout,17076.75,16974.0,102.75,,,,,,,,,,,,,,
2024-01-03,True,clean,normal,True,,16847.5,16791.5,56.0,2024-01-03 09:48:00-05:00,2024-01-03 10:05:00-05:00,2024-01-03 10:06:00-05:00,16852.75,16855.25,16815.25,16905.25,2024-01-03 10:09:00-05:00,16815.25,16812.75,stop,-86.34,16824.080540037245,26.669459962755354
2024-01-04,True,clean,normal,False,no_retest_signal,16701.0,16649.75,51.25,,,,,,,,,,,,,,
2024-01-05,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2024-01-08,True,clean,normal,False,no_retest_signal,16782.0,16713.75,68.25,,,,,,,,,,,,,,
2024-01-09,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2024-01-10,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2024-01-11,True,clean,normal,False,no_upside_breakout,17254.0,17188.25,65.75,,,,,,,,,,,,,,
2024-01-12,True,clean,normal,False,no_retest_signal,17245.75,17187.75,58.0,,,,,,,,,,,,,,
2024-01-16,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2024-01-17,True,clean,wide,False,or_class_wide,17052.0,16943.0,109.0,,,,,,,,,,,,,,
2024-01-18,True,clean,tight,False,or_class_tight,17268.75,17214.75,54.0,,,,,,,,,,,,,,
2024-01-19,True,clean,tight,False,or_class_tight,17421.75,17381.5,40.25,,,,,,,,,,,,,,
2024-01-22,True,clean,wide,False,or_class_wide,17804.75,17715.0,89.75,,,,,,,,,,,,,,
2024-01-23,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2024-01-24,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2024-01-25,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2024-01-26,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2024-01-29,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2024-01-30,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2024-01-31,True,clean,normal,False,no_retest_signal,17646.25,17579.5,66.75,,,,,,,,,,,,,,
2024-02-01,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2024-02-02,True,clean,wide,False,or_class_wide,17802.0,17693.25,108.75,,,,,,,,,,,,,,
2024-02-05,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2024-02-06,True,clean,normal,False,no_upside_breakout,17995.0,17932.75,62.25,,,,,,,,,,,,,,
2024-02-07,True,clean,tight,False,or_class_tight,17998.0,17950.75,47.25,,,,,,,,,,,,,,
2024-02-08,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2024-02-09,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2024-02-12,True,clean,tight,False,or_class_tight,18281.25,18237.75,43.5,,,,,,,,,,,,,,
2024-02-13,True,clean,normal,True,,17898.0,17822.0,76.0,2024-02-13 09:54:00-05:00,2024-02-13 10:01:00-05:00,2024-02-13 10:02:00-05:00,17900.5,17903.0,17863.0,17953.0,2024-02-13 10:26:00-05:00,17953.0,17950.5,target,93.66,17879.980476190478,31.01952380952207
2024-02-14,True,clean,normal,False,no_retest_signal,18053.5,17980.0,73.5,,,,,,,,,,,,,,
2024-02-15,True,clean,normal,False,no_retest_signal,18138.5,18075.0,63.5,,,,,,,,,,,,,,
2024-02-16,True,clean,tight,False,or_class_tight,18158.5,18115.0,43.5,,,,,,,,,,,,,,
2024-02-20,True,clean,wide,False,or_class_wide,17957.5,17795.25,162.25,,,,,,,,,,,,,,
2024-02-21,True,clean,normal,True,,17741.5,17684.25,57.25,2024-02-21 10:04:00-05:00,2024-02-21 10:16:00-05:00,2024-02-21 10:17:00-05:00,17741.0,17743.5,17703.5,17793.5,2024-02-21 10:30:00-05:00,17703.5,17701.0,stop,-86.34,17714.159903381642,30.840096618358075
2024-02-22,True,clean,normal,True,,18155.0,18101.0,54.0,2024-02-22 09:45:00-05:00,2024-02-22 10:00:00-05:00,2024-02-22 10:01:00-05:00,18157.25,18159.75,18119.75,18209.75,2024-02-22 10:35:00-05:00,18209.75,18207.25,target,93.66,18150.690416247056,7.809583752943581
2024-02-23,True,clean,tight,False,or_class_tight,18383.25,18338.5,44.75,,,,,,,,,,,,,,
2024-02-26,True,clean,normal,False,no_retest_signal,18290.0,18234.0,56.0,,,,,,,,,,,,,,
2024-02-27,True,clean,wide,False,or_class_wide,18263.5,18180.0,83.5,,,,,,,,,,,,,,
2024-02-28,True,clean,tight,False,or_class_tight,18184.75,18141.0,43.75,,,,,,,,,,,,,,
2024-02-29,True,clean,tight,False,or_class_tight,18313.0,18270.0,43.0,,,,,,,,,,,,,,
2024-03-01,True,clean,normal,True,,18386.75,18341.5,45.25,2024-03-01 10:00:00-05:00,2024-03-01 10:05:00-05:00,2024-03-01 10:06:00-05:00,18393.25,18395.75,18355.75,18445.75,2024-03-01 10:56:00-05:00,18445.75,18443.25,target,93.66,18372.222401129944,19.027598870055954
2024-03-04,True,clean,normal,False,no_retest_signal,18580.0,18535.0,45.0,,,,,,,,,,,,,,
2024-03-05,True,clean,wide,False,or_class_wide,18381.25,18301.5,79.75,,,,,,,,,,,,,,
2024-03-06,True,clean,normal,False,no_retest_signal,18368.25,18313.0,55.25,,,,,,,,,,,,,,
2024-03-07,True,clean,normal,True,,18470.5,18408.25,62.25,2024-03-07 10:15:00-05:00,2024-03-07 10:20:00-05:00,2024-03-07 10:21:00-05:00,18474.0,18476.5,18436.5,18526.5,2024-03-07 10:48:00-05:00,18526.5,18524.0,target,93.66,18434.17389914282,39.57610085717897
2024-03-08,True,clean,normal,False,no_retest_signal,18605.75,18541.0,64.75,,,,,,,,,,,,,,
2024-03-11,True,clean,wide,False,or_class_wide,18247.5,18154.5,93.0,,,,,,,,,,,,,,
2024-03-12,True,clean,wide,False,or_class_wide,18339.0,18201.25,137.75,,,,,,,,,,,,,,
2024-03-13,True,clean,normal,False,no_upside_breakout,18429.5,18366.5,63.0,,,,,,,,,,,,,,
2024-03-14,True,clean,normal,False,no_upside_breakout,18398.0,18335.75,62.25,,,,,,,,,,,,,,
2024-03-15,True,clean,wide,False,or_class_wide,18174.75,18081.25,93.5,,,,,,,,,,,,,,
2024-03-18,True,clean,normal,True,,18346.75,18277.5,69.25,2024-03-18 09:46:00-04:00,2024-03-18 10:12:00-04:00,2024-03-18 10:13:00-04:00,18354.5,18357.0,18317.0,18407.0,2024-03-18 11:12:00-04:00,18317.0,18314.5,stop,-86.34,18319.94586897816,34.80413102183957
2024-03-19,True,clean,wide,False,or_class_wide,18152.75,18053.25,99.5,,,,,,,,,,,,,,
2024-03-20,True,clean,wide,False,or_class_wide,18334.75,18249.0,85.75,,,,,,,,,,,,,,
2024-03-21,True,clean,tight,False,or_class_tight,18708.5,18655.0,53.5,,,,,,,,,,,,,,
2024-03-22,True,clean,tight,False,or_class_tight,18547.5,18505.25,42.25,,,,,,,,,,,,,,
2024-03-25,True,clean,normal,True,,18480.5,18415.0,65.5,2024-03-25 09:53:00-04:00,2024-03-25 10:08:00-04:00,2024-03-25 10:09:00-04:00,18495.0,18497.5,18457.5,18547.5,2024-03-25 11:41:00-04:00,18547.5,18545.0,target,93.66,18460.389042294602,34.610957705397595
2024-03-26,True,clean,tight,False,or_class_tight,18594.75,18550.0,44.75,,,,,,,,,,,,,,
2024-03-27,True,clean,wide,False,or_class_wide,18572.0,18485.0,87.0,,,,,,,,,,,,,,
2024-03-28,True,clean,tight,False,or_class_tight,18509.5,18457.0,52.5,,,,,,,,,,,,,,
2024-04-01,True,clean,wide,False,or_class_wide,18605.5,18482.25,123.25,,,,,,,,,,,,,,
2024-04-02,True,clean,normal,False,no_retest_signal,18292.25,18223.5,68.75,,,,,,,,,,,,,,
2024-04-03,True,clean,tight,False,or_class_tight,18283.5,18239.0,44.5,,,,,,,,,,,,,,
2024-04-04,True,clean,tight,False,or_class_tight,18568.25,18528.0,40.25,,,,,,,,,,,,,,
2024-04-05,True,clean,normal,True,,18182.25,18102.5,79.75,2024-04-05 09:47:00-04:00,2024-04-05 10:09:00-04:00,2024-04-05 10:10:00-04:00,18210.25,18212.75,18172.75,18262.75,2024-04-05 10:49:00-04:00,18262.75,18260.25,target,93.66,18175.4653035984,34.78469640159892
2024-04-08,True,clean,wide,False,or_class_wide,18337.0,18237.75,99.25,,,,,,,,,,,,,,
2024-04-09,True,clean,normal,False,no_upside_breakout,18405.0,18342.75,62.25,,,,,,,,,,,,,,
2024-04-10,True,clean,normal,True,,18196.25,18119.0,77.25,2024-04-10 09:56:00-04:00,2024-04-10 10:33:00-04:00,2024-04-10 10:34:00-04:00,18208.25,18210.75,18170.75,18260.75,2024-04-10 10:51:00-04:00,18170.75,18168.25,stop,-86.34,18166.16125289384,42.33874710616146
2024-04-11,True,clean,tight,False,or_class_tight,18274.25,18222.5,51.75,,,,,,,,,,,,,,
2024-04-12,True,clean,tight,False,or_class_tight,18327.0,18280.75,46.25,,,,,,,,,,,,,,
2024-04-15,True,clean,normal,False,no_upside_breakout,18339.0,18261.0,78.0,,,,,,,,,,,,,,
2024-04-16,True,clean,normal,True,,17888.0,17835.0,53.0,2024-04-16 09:57:00-04:00,2024-04-16 10:02:00-04:00,2024-04-16 10:03:00-04:00,17898.25,17900.75,17860.75,17950.75,2024-04-16 10:29:00-04:00,17860.75,17858.25,stop,-86.34,17865.90559387981,32.09440612019171
2024-04-17,True,clean,tight,False,or_class_tight,17959.5,17912.75,46.75,,,,,,,,,,,,,,
2024-04-18,True,clean,wide,False,or_class_wide,17678.75,17551.0,127.75,,,,,,,,,,,,,,
2024-04-19,True,clean,normal,False,no_retest_signal,17501.5,17432.75,68.75,,,,,,,,,,,,,,
2024-04-22,True,clean,tight,False,or_class_tight,17307.5,17264.0,43.5,,,,,,,,,,,,,,
2024-04-23,True,clean,normal,False,no_retest_signal,17478.0,17413.5,64.5,,,,,,,,,,,,,,
2024-04-24,True,clean,normal,False,no_retest_signal,17787.0,17713.0,74.0,,,,,,,,,,,,,,
2024-04-25,True,clean,normal,True,,17375.75,17308.0,67.75,2024-04-25 09:46:00-04:00,2024-04-25 10:10:00-04:00,2024-04-25 10:11:00-04:00,17384.5,17387.0,17347.0,17437.0,2024-04-25 10:18:00-04:00,17437.0,17434.5,target,93.66,17348.520717266772,35.97928273322759
2024-04-26,True,clean,wide,False,or_class_wide,17764.5,17668.25,96.25,,,,,,,,,,,,,,
2024-04-29,True,clean,wide,False,or_class_wide,17949.0,17831.75,117.25,,,,,,,,,,,,,,
2024-04-30,True,clean,normal,False,no_upside_breakout,17886.5,17824.0,62.5,,,,,,,,,,,,,,
2024-05-01,True,clean,tight,False,or_class_tight,17517.5,17468.25,49.25,,,,,,,,,,,,,,
2024-05-02,True,clean,wide,False,or_class_wide,17602.5,17515.25,87.25,,,,,,,,,,,,,,
2024-05-03,True,clean,normal,True,,17977.75,17919.25,58.5,2024-05-03 09:45:00-04:00,2024-05-03 10:44:00-04:00,2024-05-03 10:45:00-04:00,17983.0,17985.5,17945.5,18035.5,2024-05-03 10:52:00-04:00,17945.5,17943.0,stop,-86.34,17953.981880508203,28.268119491796824
2024-05-06,True,clean,normal,True,,18101.0,18042.5,58.5,2024-05-06 09:51:00-04:00,2024-05-06 10:05:00-04:00,2024-05-06 10:06:00-04:00,18104.0,18106.5,18066.5,18156.5,2024-05-06 15:46:00-04:00,18156.5,18154.0,target,93.66,18084.5348384377,19.465161562300636
2024-05-07,True,clean,tight,False,or_class_tight,18236.25,18197.25,39.0,,,,,,,,,,,,,,
2024-05-08,True,clean,tight,False,or_class_tight,18126.5,18079.0,47.5,,,,,,,,,,,,,,
2024-05-09,True,clean,wide,False,or_class_wide,18204.0,18122.75,81.25,,,,,,,,,,,,,,
2024-05-10,True,clean,normal,False,no_retest_signal,18331.5,18256.5,75.0,,,,,,,,,,,,,,
2024-05-13,True,clean,normal,False,no_upside_breakout,18336.75,18266.25,70.5,,,,,,,,,,,,,,
2024-05-14,True,clean,tight,False,or_class_tight,18318.0,18265.25,52.75,,,,,,,,,,,,,,
2024-05-15,True,clean,tight,False,or_class_tight,18531.75,18491.25,40.5,,,,,,,,,,,,,,
2024-05-16,True,clean,tight,False,or_class_tight,18700.0,18672.0,28.0,,,,,,,,,,,,,,
2024-05-17,True,clean,tight,False,or_class_tight,18667.5,18638.25,29.25,,,,,,,,,,,,,,
2024-05-20,True,clean,wide,False,or_class_wide,18710.75,18635.25,75.5,,,,,,,,,,,,,,
2024-05-21,True,clean,tight,False,or_class_tight,18714.0,18678.0,36.0,,,,,,,,,,,,,,
2024-05-22,True,clean,tight,False,or_class_tight,18826.5,18789.0,37.5,,,,,,,,,,,,,,
2024-05-23,True,clean,normal,False,no_upside_breakout,18982.5,18911.5,71.0,,,,,,,,,,,,,,
2024-05-24,True,clean,normal,True,,18777.25,18733.25,44.0,2024-05-24 09:45:00-04:00,2024-05-24 10:00:00-04:00,2024-05-24 10:01:00-04:00,18793.0,18795.5,18755.5,18845.5,2024-05-24 10:50:00-04:00,18845.5,18843.0,target,93.66,18757.776200203938,34.72379979606194
2024-05-28,True,clean,normal,False,no_retest_signal,18937.0,18869.5,67.5,,,,,,,,,,,,,,
2024-05-29,True,clean,normal,True,,18817.75,18761.0,56.75,2024-05-29 09:50:00-04:00,2024-05-29 10:10:00-04:00,2024-05-29 10:11:00-04:00,18825.5,18828.0,18788.0,18878.0,2024-05-29 10:36:00-04:00,18878.0,18875.5,target,93.66,18811.535306773872,13.714693226127565
2024-05-30,True,clean,wide,False,or_class_wide,18769.25,18696.5,72.75,,,,,,,,,,,,,,
2024-05-31,True,clean,normal,False,no_upside_breakout,18630.75,18575.0,55.75,,,,,,,,,,,,,,
2024-06-03,True,clean,normal,False,no_upside_breakout,18749.75,18698.25,51.5,,,,,,,,,,,,,,
2024-06-04,True,clean,normal,False,no_retest_signal,18650.75,18581.5,69.25,,,,,,,,,,,,,,
2024-06-05,True,clean,tight,False,or_class_tight,18852.5,18813.5,39.0,,,,,,,,,,,,,,
2024-06-06,True,clean,tight,False,or_class_tight,19115.75,19085.25,30.5,,,,,,,,,,,,,,
2024-06-07,True,clean,normal,True,,19040.75,18992.25,48.5,2024-06-07 09:51:00-04:00,2024-06-07 10:13:00-04:00,2024-06-07 10:14:00-04:00,19041.5,19044.0,19004.0,19094.0,2024-06-07 10:44:00-04:00,19094.0,19091.5,target,93.66,19027.072851912177,14.427148087823298
2024-06-10,True,clean,normal,True,,19023.5,18977.5,46.0,2024-06-10 10:22:00-04:00,2024-06-10 10:25:00-04:00,2024-06-10 10:26:00-04:00,19024.5,19027.0,18987.0,19077.0,2024-06-10 11:08:00-04:00,19077.0,19074.5,target,93.66,19003.646223104362,20.853776895637566
2024-06-11,True,clean,normal,True,,19087.5,19046.0,41.5,2024-06-11 10:31:00-04:00,2024-06-11 10:35:00-04:00,2024-06-11 10:36:00-04:00,19088.75,19091.25,19051.25,19141.25,2024-06-11 13:16:00-04:00,19141.25,19138.75,target,93.66,19051.97536091396,36.774639086041134
2024-06-12,True,clean,wide,False,or_class_wide,19481.75,19374.5,107.25,,,,,,,,,,,,,,
2024-06-13,True,clean,normal,False,no_upside_breakout,19663.75,19618.25,45.5,,,,,,,,,,,,,,
2024-06-14,True,clean,normal,True,,19603.5,19557.0,46.5,2024-06-14 09:45:00-04:00,2024-06-14 10:07:00-04:00,2024-06-14 10:08:00-04:00,19628.5,19631.0,19591.0,19681.0,2024-06-14 10:12:00-04:00,19591.0,19588.5,stop,-86.34,19604.413468872277,24.086531127722992
2024-06-17,True,clean,normal,True,,19709.75,19664.0,45.75,2024-06-17 10:10:00-04:00,2024-06-17 10:16:00-04:00,2024-06-17 10:17:00-04:00,19718.5,19721.0,19681.0,19771.0,2024-06-17 10:26:00-04:00,19681.0,19678.5,stop,-86.34,19681.802547983818,36.94745201618207
2024-06-18,True,clean,tight,False,or_class_tight,19943.75,19905.75,38.0,,,,,,,,,,,,,,
2024-06-20,True,clean,normal,False,no_upside_breakout,19987.25,19925.25,62.0,,,,,,,,,,,,,,
2024-06-21,False,zero_volume_or,unknown,False,zero_volume_or,,,,,,,,,,,,,,,,,
2024-06-24,True,clean,wide,False,or_class_wide,19965.25,19886.75,78.5,,,,,,,,,,,,,,
2024-06-25,True,clean,normal,True,,19841.5,19792.25,49.25,2024-06-25 09:47:00-04:00,2024-06-25 10:00:00-04:00,2024-06-25 10:01:00-04:00,19849.25,19851.75,19811.75,19901.75,2024-06-25 10:33:00-04:00,19901.75,19899.25,target,93.66,19825.61079821036,23.88920178963963
2024-06-26,True,clean,tight,False,or_class_tight,19954.5,19918.5,36.0,,,,,,,,,,,,,,
2024-06-27,True,clean,wide,False,or_class_wide,20101.25,19989.75,111.5,,,,,,,,,,,,,,
2024-06-28,True,clean,normal,False,no_retest_signal,20105.5,20039.0,66.5,,,,,,,,,,,,,,
2024-07-01,True,clean,wide,False,or_class_wide,19985.75,19912.75,73.0,,,,,,,,,,,,,,
2024-07-02,True,clean,wide,False,or_class_wide,20083.0,19976.5,106.5,,,,,,,,,,,,,,
2024-07-03,True,clean,normal,True,,20267.5,20216.0,51.5,2024-07-03 09:49:00-04:00,2024-07-03 10:05:00-04:00,2024-07-03 10:06:00-04:00,20271.75,20274.25,20234.25,20324.25,2024-07-03 11:06:00-04:00,20324.25,20321.75,target,93.66,20257.667089251514,13.582910748486029
2024-07-05,True,clean,normal,True,,20494.75,20440.0,54.75,2024-07-05 09:55:00-04:00,2024-07-05 10:15:00-04:00,2024-07-05 10:16:00-04:00,20495.25,20497.75,20457.75,20547.75,2024-07-05 10:49:00-04:00,20547.75,20545.25,target,93.66,20483.146588734886,12.353411265114119
2024-07-08,True,clean,tight,False,or_class_tight,20645.0,20600.75,44.25,,,,,,,,,,,,,,
2024-07-09,True,clean,tight,False,or_class_tight,20764.5,20719.25,45.25,,,,,,,,,,,,,,
2024-07-10,True,clean,normal,True,,20768.25,20721.5,46.75,2024-07-10 09:49:00-04:00,2024-07-10 10:04:00-04:00,2024-07-10 10:05:00-04:00,20775.75,20778.25,20738.25,20828.25,2024-07-10 10:36:00-04:00,20738.25,20735.75,stop,-86.34,20752.877434314334,22.622565685665904
2024-07-11,True,clean,normal,False,no_upside_breakout,20902.25,20852.25,50.0,,,,,,,,,,,,,,
2024-07-12,True,clean,normal,False,no_retest_signal,20477.75,20425.25,52.5,,,,,,,,,,,,,,
2024-07-15,True,clean,normal,True,,20665.5,20595.5,70.0,2024-07-15 10:09:00-04:00,2024-07-15 10:20:00-04:00,2024-07-15 10:21:00-04:00,20667.0,20669.5,20629.5,20719.5,2024-07-15 10:50:00-04:00,20719.5,20717.0,target,93.66,20631.395663027008,34.854336972992314
2024-07-16,True,clean,normal,False,no_upside_breakout,20684.0,20630.0,54.0,,,,,,,,,,,,,,
2024-07-17,True,clean,wide,False,or_class_wide,20281.5,20210.5,71.0,,,,,,,,,,,,,,
2024-07-18,True,clean,wide,False,or_class_wide,20149.25,20038.5,110.75,,,,,,,,,,,,,,
2024-07-19,True,clean,wide,False,or_class_wide,19976.75,19836.0,140.75,,,,,,,,,,,,,,
2024-07-22,True,clean,wide,False,or_class_wide,19979.25,19882.25,97.0,,,,,,,,,,,,,,
2024-07-23,True,clean,wide,False,or_class_wide,20033.75,19933.25,100.5,,,,,,,,,,,,,,
2024-07-24,True,clean,wide,False,or_class_wide,19655.0,19527.0,128.0,,,,,,,,,,,,,,
2024-07-25,True,clean,wide,False,or_class_wide,19226.5,19107.5,119.0,,,,,,,,,,,,,,
2024-07-26,True,clean,normal,False,no_retest_signal,19166.0,19078.75,87.25,,,,,,,,,,,,,,
2024-07-29,True,clean,wide,False,or_class_wide,19342.75,19222.5,120.25,,,,,,,,,,,,,,
2024-07-30,True,clean,normal,False,no_upside_breakout,19319.25,19255.25,64.0,,,,,,,,,,,,,,
2024-07-31,True,clean,normal,True,,19412.0,19310.5,101.5,2024-07-31 10:01:00-04:00,2024-07-31 10:13:00-04:00,2024-07-31 10:14:00-04:00,19430.0,19432.5,19392.5,19482.5,2024-07-31 10:35:00-04:00,19482.5,19480.0,target,93.66,19375.79089505934,54.20910494065902
2024-08-01,True,clean,wide,False,or_class_wide,19636.5,19505.0,131.5,,,,,,,,,,,,,,
2024-08-02,True,clean,wide,False,or_class_wide,18761.25,18541.75,219.5,,,,,,,,,,,,,,
2024-08-05,True,clean,wide,False,or_class_wide,17871.5,17509.25,362.25,,,,,,,,,,,,,,
2024-08-06,True,clean,wide,False,or_class_wide,18173.75,17970.75,203.0,,,,,,,,,,,,,,
2024-08-07,True,clean,normal,True,,18540.75,18438.75,102.0,2024-08-07 09:50:00-04:00,2024-08-07 10:00:00-04:00,2024-08-07 10:01:00-04:00,18548.25,18550.75,18510.75,18600.75,2024-08-07 10:04:00-04:00,18510.75,18508.25,stop,-86.34,18507.798061617345,40.4519383826555
2024-08-08,True,clean,normal,False,no_retest_signal,18244.0,18130.25,113.75,,,,,,,,,,,,,,
2024-08-09,True,clean,tight,False,or_class_tight,18528.75,18445.5,83.25,,,,,,,,,,,,,,
2024-08-12,True,clean,normal,False,signal_filtered,18672.75,18557.25,115.5,,,,,,,,,,,,,,
2024-08-13,True,clean,tight,False,or_class_tight,18891.25,18815.75,75.5,,,,,,,,,,,,,,
2024-08-14,True,clean,wide,False,or_class_wide,19175.0,19043.5,131.5,,,,,,,,,,,,,,
2024-08-15,True,clean,tight,False,or_class_tight,19395.75,19336.25,59.5,,,,,,,,,,,,,,
2024-08-16,True,clean,tight,False,or_class_tight,19534.75,19462.5,72.25,,,,,,,,,,,,,,
2024-08-19,True,clean,tight,False,or_class_tight,19616.75,19545.0,71.75,,,,,,,,,,,,,,
2024-08-20,True,clean,tight,False,or_class_tight,19878.5,19816.75,61.75,,,,,,,,,,,,,,
2024-08-21,True,clean,tight,False,or_class_tight,19860.5,19813.25,47.25,,,,,,,,,,,,,,
2024-08-22,True,clean,tight,False,or_class_tight,20025.75,19970.0,55.75,,,,,,,,,,,,,,
2024-08-23,True,clean,tight,False,or_class_tight,19764.5,19706.5,58.0,,,,,,,,,,,,,,
2024-08-26,True,clean,tight,False,or_class_tight,19801.5,19742.75,58.75,,,,,,,,,,,,,,
2024-08-27,True,clean,normal,True,,19539.25,19454.5,84.75,2024-08-27 09:53:00-04:00,2024-08-27 10:00:00-04:00,2024-08-27 10:01:00-04:00,19549.75,19552.25,19512.25,19602.25,2024-08-27 10:24:00-04:00,19602.25,19599.75,target,93.66,19503.834299861617,46.16570013838282
2024-08-28,True,clean,normal,False,no_upside_breakout,19656.75,19584.0,72.75,,,,,,,,,,,,,,
2024-08-29,True,clean,wide,False,or_class_wide,19610.0,19478.0,132.0,,,,,,,,,,,,,,
2024-08-30,True,clean,normal,True,,19577.0,19513.0,64.0,2024-08-30 09:45:00-04:00,2024-08-30 10:08:00-04:00,2024-08-30 10:09:00-04:00,19601.0,19603.5,19563.5,19653.5,2024-08-30 10:15:00-04:00,19563.5,19561.0,stop,-86.34,19568.43890789615,33.06109210384966
2024-09-03,True,clean,wide,False,or_class_wide,19483.25,19357.5,125.75,,,,,,,,,,,,,,
2024-09-04,True,clean,normal,True,,18965.75,18860.0,105.75,2024-09-04 09:45:00-04:00,2024-09-04 10:16:00-04:00,2024-09-04 10:17:00-04:00,18974.5,18977.0,18937.0,19027.0,2024-09-04 10:17:00-04:00,18937.0,18934.5,stop,-86.34,18933.5178547745,40.98214522549824
2024-09-05,True,clean,wide,False,or_class_wide,19033.0,18884.75,148.25,,,,,,,,,,,,,,
