scope,rule_id,family,direction,trades,total_pnl,avg_pnl,median_pnl,win_rate,profit_factor,max_drawdown,sharpe_trade,adjusted_t,is_trades,is_pnl,is_avg,is_win_rate,oos_trades,oos_pnl,oos_avg,oos_win_rate,largest_day_pnl,largest_day_concentration,rules_tried,passes_n80,passes_oos,passes_concentration,passes_pf,passes_adjusted_t,passes_all_core,slippage_rt
full_history,or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=120|min_reward_points=8|min_signal_rsi=50|or_class=normal_tight|rr=2|start=10:10|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,112,3575.419999999999,31.92339285714285,-82.34,0.49107142857142855,1.7618006639138526,-590.4200000000004,0.26995061091972594,0.08417189145099424,67,1756.22,26.21223880597015,0.4626865671641791,45,1819.2,40.42666666666667,0.5333333333333333,157.66,0.04409551884813533,1152,True,True,True,True,False,True,1.0
full_history,or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=120|min_reward_points=8|min_signal_rsi=60|or_class=normal_tight|rr=2|start=10:10|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,86,3556.2599999999984,41.35186046511626,77.41,0.5348837209302325,2.0797486033519546,-254.0400000000002,0.35090498081583166,0.09587657664879955,51,2353.6599999999994,46.150196078431364,0.5490196078431373,35,1202.6000000000001,34.36000000000001,0.5142857142857142,157.66,0.04433309150624534,1152,True,True,True,True,False,True,1.0
full_history,or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_signal_volume_ratio=2|max_stop=120|min_reward_points=8|or_class=normal|rr=2|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,82,2846.119999999999,34.708780487804866,-22.340000000000003,0.5,1.843060006990645,-418.7199999999998,0.2915384398761338,0.077781535438093,49,1858.3399999999997,37.92530612244897,0.5102040816326531,33,987.7799999999999,29.93272727272727,0.48484848484848486,157.66,0.0553947128019901,1152,True,True,True,True,False,True,1.0
full_history,or_retest_slip_shape|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=10,or_retest,long,114,2806.239999999999,24.616140350877185,97.66,0.5964912280701754,1.7408940659619172,-448.08000000000175,0.27825405207841153,0.0875321676723005,68,1913.88,28.14529411764706,0.6176470588235294,46,892.3599999999996,19.3991304347826,0.5652173913043478,97.66,0.03480101488112208,1152,True,True,True,True,False,True,1.0
full_history,or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,95,2750.6999999999985,28.95473684210525,97.66,0.6210526315789474,1.9279612986802679,-381.0600000000011,0.3308004655588154,0.09499520300993446,57,1919.6200000000001,33.67754385964913,0.6491228070175439,38,831.0799999999997,21.870526315789466,0.5789473684210527,97.66,0.035503689969825884,1152,True,True,True,True,False,True,1.0
full_history,or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=120|min_reward_points=8|min_signal_rsi=60|or_class=normal_tight|rr=1.5|start=10:10|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,86,2571.7599999999984,29.904186046511608,117.66,0.5697674418604651,1.844146551214804,-294.0400000000002,0.3028796300338606,0.08275477309209896,51,1533.6599999999999,30.07176470588235,0.5686274509803921,35,1038.1,29.659999999999997,0.5714285714285714,117.66,0.04575076990076837,1152,True,True,True,True,False,True,1.0
full_history,or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_signal_volume_ratio=2.5|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,94,2473.0399999999986,26.30893617021275,97.66,0.6063829787234043,1.8117430036302993,-463.4000000000003,0.29849608208765577,0.08526608493191357,56,1641.96,29.320714285714285,0.625,38,831.0799999999997,21.870526315789466,0.5789473684210527,97.66,0.03948985863552553,1152,True,True,True,True,False,True,1.0
full_history,or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_stop=120|min_reward_points=8|min_signal_rsi=60|or_class=normal_tight|rr=1.25|start=10:10|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,86,2351.7599999999984,27.34604651162789,97.66,0.6162790697674418,1.8655022412612885,-247.02000000000004,0.31275718763563976,0.08545358462309557,51,1513.6599999999999,29.67960784313725,0.6274509803921569,35,838.0999999999998,23.94571428571428,0.6,97.66,0.04152634622580538,1152,True,True,True,True,False,True,1.0
full_history,or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.5|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,90,2322.3999999999987,25.80444444444443,117.66,0.5444444444444444,1.6879269181324308,-541.0600000000002,0.25875494307582275,0.07232420527895353,54,1486.64,27.530370370370374,0.5555555555555556,36,835.7599999999998,23.21555555555555,0.5277777777777778,117.66,0.05066310713055462,1152,True,True,True,True,False,True,1.0
full_history,or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_risk_points=120|max_signal_volume_ratio=2|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,82,2321.119999999999,28.306341463414622,97.66,0.6219512195121951,1.909337365917869,-329.36,0.32464465869784215,0.08661417011088618,49,1138.34,23.23142857142857,0.5918367346938775,33,1182.78,35.841818181818184,0.6666666666666666,97.66,0.04207451575101677,1152,True,True,True,True,False,True,1.0
full_history,or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.5|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,95,2310.699999999999,24.32315789473683,117.66,0.5368421052631579,1.6377934064963449,-541.0600000000001,0.24363738900462406,0.06996478433066058,57,1439.6200000000001,25.25649122807018,0.543859649122807,38,871.0799999999997,22.923157894736836,0.5263157894736842,117.66,0.05091963474271868,1152,True,True,True,True,False,True,1.0
