scope,rule_id,family,direction,trades,total_pnl,avg_pnl,median_pnl,win_rate,profit_factor,max_drawdown,sharpe_trade,adjusted_t,is_trades,is_pnl,is_avg,is_win_rate,oos_trades,oos_pnl,oos_avg,oos_win_rate,largest_day_pnl,largest_day_concentration,rules_tried,passes_n80,passes_oos,passes_concentration,passes_pf,passes_adjusted_t,passes_all_core,slippage_rt,variant
full_history,vwap65_vol250_emaslope30|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=30|max_signal_volume_ratio=2.5|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,76,1936.66,25.482368421052634,97.16,0.6052631578947368,1.7792773217447277,-482.71999999999935,0.2888292825783139,0.9516976515737898,45,1624.7000000000005,36.104444444444454,0.6666666666666666,31,311.95999999999987,10.063225806451609,0.5161290322580645,97.16,0.05016884739706504,7,False,False,True,True,False,False,1.5,vwap65_vol250_emaslope30
full_history,vwap65_vol250_rsi70|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_rsi=70|max_signal_volume_ratio=2.5|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,68,1879.38,27.63794117647059,97.16,0.6176470588235294,1.8725717787765104,-536.9200000000003,0.3149358825949039,0.9815842507990054,40,958.8999999999999,23.972499999999997,0.6,28,920.4799999999998,32.874285714285705,0.6428571428571429,97.16,0.051697900371399076,7,False,True,True,True,False,False,1.5,vwap65_vol250_rsi70
full_history,base_vwap65|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,95,2558.6999999999985,26.933684210526298,95.66,0.6210526315789474,1.842719943087502,-399.0600000000003,0.30772816016738885,1.1336526901506463,57,1803.6200000000001,31.64245614035088,0.6491228070175439,38,755.0799999999997,19.870526315789466,0.5789473684210527,95.66,0.03738617266580688,7,True,True,True,True,True,True,3.0,base_vwap65
full_history,vwap65_vol250|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.5|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,85,2322.0999999999985,27.31882352941175,95.66,0.6235294117647059,1.8603939411904191,-399.0600000000003,0.31243816788316814,1.0887408680126265,51,1409.6599999999999,27.64039215686274,0.6274509803921569,34,912.4399999999998,26.83647058823529,0.6176470588235294,95.66,0.0411954696180182,7,True,True,True,True,True,True,3.0,vwap65_vol250
full_history,vwap65_emaslope20|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,70,2445.1999999999985,34.93142857142855,95.66,0.6714285714285714,2.260529327463373,-326.0400000000002,0.413133760648996,1.3064436619616702,42,1628.7199999999998,38.77904761904762,0.6904761904761905,28,816.4799999999998,29.159999999999993,0.6428571428571429,95.66,0.039121544249959124,7,False,True,True,True,True,False,3.0,vwap65_emaslope20
full_history,vwap65_vol225|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,82,2215.119999999999,27.013658536585353,95.66,0.6219512195121951,1.847231252916382,-314.72000000000025,0.30866917454890885,1.056455398556201,49,1578.3399999999997,32.21102040816326,0.6530612244897959,33,636.7799999999999,19.296363636363633,0.5757575757575758,95.66,0.04318501932175234,7,True,False,True,True,True,False,3.0,vwap65_vol225
full_history,vwap65_vol200|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,74,1927.8399999999997,26.051891891891888,95.66,0.6216216216216216,1.8163555676005276,-410.3800000000002,0.29881048038171054,0.9715444284937107,44,920.0399999999997,20.909999999999993,0.5909090909090909,30,1007.7999999999998,33.59333333333333,0.6666666666666666,95.66,0.049620300439870535,7,False,True,True,True,False,False,3.0,vwap65_vol200
full_history,vwap65_vol250_emaslope30|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=30|max_signal_volume_ratio=2.5|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,76,1821.16,23.96263157894737,95.66,0.6052631578947368,1.719769188206465,-494.71999999999935,0.2716202200440246,0.8949934827531338,45,1555.7000000000005,34.57111111111112,0.6666666666666666,31,265.4599999999999,8.56322580645161,0.5161290322580645,95.66,0.05252696083814711,7,False,False,True,True,False,False,3.0,vwap65_vol250_emaslope30
full_history,vwap65_vol250_rsi70|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_rsi=70|max_signal_volume_ratio=2.5|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,68,1775.88,26.115882352941178,95.66,0.6176470588235294,1.809853888108571,-556.4200000000003,0.297610351219246,0.9275844696532509,40,897.3999999999999,22.434999999999995,0.6,28,878.4799999999998,31.37428571428571,0.6428571428571429,95.66,0.05386625222424938,7,False,True,True,True,False,False,3.0,vwap65_vol250_rsi70
full_history,base_vwap65|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,95,2186.699999999999,23.017894736842095,93.66,0.6105263157894737,1.6845031271716462,-417.0600000000003,0.261677399135887,0.9640043580043475,57,1507.6200000000001,26.449473684210528,0.631578947368421,38,679.0799999999997,17.870526315789466,0.5789473684210527,93.66,0.04283166415146113,7,True,True,True,True,False,True,5.0,base_vwap65
