scope,rule_id,family,direction,trades,total_pnl,avg_pnl,median_pnl,win_rate,profit_factor,max_drawdown,sharpe_trade,adjusted_t,is_trades,is_pnl,is_avg,is_win_rate,oos_trades,oos_pnl,oos_avg,oos_win_rate,largest_day_pnl,largest_day_concentration,rules_tried,passes_n80,passes_oos,passes_concentration,passes_pf,passes_adjusted_t,passes_all_core,slippage_rt,variant
full_history,vwap65_emaslope20_orpos40|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_or_close_pos=0.4|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,55,2596.299999999999,47.20545454545452,97.16,0.7272727272727273,3.0894093030741994,-399.8800000000002,0.5855064845295325,1.447410768250873,33,1358.78,41.17515151515151,0.696969696969697,22,1237.52,56.25090909090909,0.7727272727272727,97.16,0.03742248584524132,9,False,True,True,True,True,False,1.5,vwap65_emaslope20_orpos40
full_history,vwap65_orpos40|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_or_close_pos=0.4|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,74,2462.339999999999,33.274864864864846,97.16,0.6486486486486487,2.1432325520930053,-551.2400000000004,0.3859420675501712,1.10666639976717,44,1527.54,34.716818181818184,0.6590909090909091,30,934.7999999999998,31.159999999999993,0.6333333333333333,97.16,0.0394584013580578,9,False,True,True,True,True,False,1.5,vwap65_orpos40
full_history,vwap65_vol250_orpos40|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.5|max_stop=120|min_or_close_pos=0.4|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,66,2225.0599999999995,33.713030303030294,97.16,0.6515151515151515,2.1678143304011925,-468.4000000000003,0.39159186612523356,1.0604357864481537,39,1221.74,31.326666666666668,0.6410256410256411,27,1003.3199999999999,37.16,0.6666666666666666,97.16,0.04366623821380099,9,False,True,True,True,True,False,1.5,vwap65_vol250_orpos40
full_history,vwap65_vol225_orpos40|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_or_close_pos=0.4|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,63,1933.5800000000002,30.691746031746035,97.16,0.6349206349206349,2.014832154178826,-385.5600000000003,0.3528379289398073,0.9335214130858102,37,1387.42,37.49783783783784,0.6756756756756757,26,546.1599999999999,21.00615384615384,0.5769230769230769,97.16,0.0502487613649293,9,False,False,True,True,False,False,1.5,vwap65_vol225_orpos40
full_history,vwap65_minute1010|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|min_signal_minute=610|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,76,1876.16,24.686315789473685,97.16,0.6052631578947368,1.7549332045710597,-468.4000000000002,0.2810272094691077,0.8166461376407183,45,1084.6999999999998,24.10444444444444,0.6,31,791.4599999999998,25.530967741935477,0.6129032258064516,97.16,0.051786628006140194,9,False,True,True,True,False,False,1.5,vwap65_minute1010
full_history,vwap65_orpos50|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_or_close_pos=0.5|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,64,1850.7399999999993,28.91781249999999,97.16,0.625,1.9308808144213743,-565.5600000000002,0.33067280943825944,0.8817941585020251,38,1124.58,29.594210526315788,0.631578947368421,26,726.1599999999999,27.929230769230763,0.6153846153846154,97.16,0.05249791975101853,9,False,True,True,True,False,False,1.5,vwap65_orpos50
full_history,vwap65_vol250_minute1010|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.5|max_stop=120|min_reward_points=8|min_signal_minute=610|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,72,1667.5199999999995,23.159999999999993,97.16,0.5972222222222222,1.6941174511730124,-385.56000000000023,0.2628425032983312,0.7434308658651898,43,890.3799999999998,20.70651162790697,0.5813953488372093,29,777.1399999999998,26.79793103448275,0.6206896551724138,97.16,0.05826616772212628,9,False,True,True,True,False,False,1.5,vwap65_vol250_minute1010
full_history,vwap65_minute1020|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|min_signal_minute=620|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,66,1264.56,19.16,97.16,0.5757575757575758,1.5451817617438084,-331.3600000000001,0.21597256577518775,0.5848564729017972,39,861.7399999999997,22.095897435897427,0.5897435897435898,27,402.8199999999998,14.919259259259253,0.5555555555555556,97.16,0.07683304864933257,9,False,True,True,True,False,False,1.5,vwap65_minute1020
full_history,base_vwap65|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,95,2558.6999999999985,26.933684210526298,95.66,0.6210526315789474,1.842719943087502,-399.0600000000003,0.30772816016738885,0.9997876970859908,57,1803.6200000000001,31.64245614035088,0.6491228070175439,38,755.0799999999997,19.870526315789466,0.5789473684210527,95.66,0.03738617266580688,9,True,True,True,True,False,True,3.0,base_vwap65
full_history,vwap65_emaslope20_orpos40|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_or_close_pos=0.4|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,55,2512.2999999999993,45.678181818181805,95.66,0.7272727272727273,2.98585092087582,-410.3800000000002,0.5665673234322822,1.4005919089587768,33,1307.78,39.629696969696965,0.696969696969697,22,1204.52,54.75090909090909,0.7727272727272727,95.66,0.03807666281893087,9,False,True,True,True,True,False,3.0,vwap65_emaslope20_orpos40
full_history,vwap65_orpos40|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_or_close_pos=0.4|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,74,2349.839999999999,31.75459459459458,95.66,0.6486486486486487,2.071596650918443,-567.7400000000004,0.3683249803013,1.0561504281762837,44,1460.04,33.18272727272727,0.6590909090909091,30,889.7999999999998,29.659999999999993,0.6333333333333333,95.66,0.04070915466584961,9,False,True,True,True,True,False,3.0,vwap65_orpos40
full_history,vwap65_vol250_orpos40|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.5|max_stop=120|min_or_close_pos=0.4|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,66,2124.5599999999995,32.19030303030302,95.66,0.6515151515151515,2.0952356404202455,-483.4000000000003,0.3739224165831778,1.0125866908920076,39,1161.74,29.788205128205128,0.6410256410256411,27,962.8199999999999,35.66,0.6666666666666666,95.66,0.04502579357608164,9,False,True,True,True,True,False,3.0,vwap65_vol250_orpos40
full_history,vwap65_vol225_orpos40|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_or_close_pos=0.4|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,63,1837.5800000000002,29.16793650793651,95.66,0.6349206349206349,1.947294078832057,-399.0600000000003,0.3353394834552785,0.8872248780035257,37,1330.42,35.9572972972973,0.6756756756756757,26,507.15999999999985,19.50615384615384,0.5769230769230769,95.66,0.05205759749235407,9,False,False,True,True,False,False,3.0,vwap65_vol225_orpos40
full_history,vwap65_minute1010|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|min_signal_minute=610|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,76,1759.16,23.146842105263158,95.66,0.6052631578947368,1.695265196427159,-483.4000000000002,0.2635261934810577,0.7657893642399185,45,1015.6999999999998,22.571111111111108,0.6,31,743.4599999999998,23.982580645161285,0.6129032258064516,95.66,0.05437822597148639,9,False,True,True,True,False,False,3.0,vwap65_minute1010
full_history,vwap65_orpos50|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_or_close_pos=0.5|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,64,1753.2399999999996,27.394374999999993,95.66,0.625,1.8661568255473873,-579.0600000000002,0.3132719372442345,0.835391832651292,38,1066.0799999999997,28.054736842105257,0.631578947368421,26,687.16,26.429230769230767,0.6153846153846154,95.66,0.05456183979375329,9,False,True,True,True,False,False,3.0,vwap65_orpos50
full_history,vwap65_vol250_minute1010|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.5|max_stop=120|min_reward_points=8|min_signal_minute=610|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,72,1556.5199999999995,21.618333333333325,95.66,0.5972222222222222,1.6363896543547047,-399.06000000000023,0.24537188576357946,0.6940164973438315,43,824.3799999999998,19.171627906976738,0.5813953488372093,29,732.1399999999998,25.246206896551715,0.6206896551724138,95.66,0.06145761056716266,9,False,True,True,True,False,False,3.0,vwap65_vol250_minute1010
full_history,vwap65_minute1020|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|min_signal_minute=620|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,66,982.5599999999997,14.887272727272723,95.66,0.5606060606060606,1.4017237290768885,-410.38,0.167210937088565,0.4528093581942232,39,621.7399999999998,15.942051282051276,0.5641025641025641,27,360.8199999999998,13.363703703703697,0.5555555555555556,95.66,0.09735792216251428,9,False,True,True,False,False,False,3.0,vwap65_minute1020
full_history,base_vwap65|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,95,2186.699999999999,23.017894736842095,93.66,0.6105263157894737,1.6845031271716462,-417.0600000000003,0.261677399135887,0.8501719313539938,57,1507.6200000000001,26.449473684210528,0.631578947368421,38,679.0799999999997,17.870526315789466,0.5789473684210527,93.66,0.04283166415146113,9,True,True,True,True,False,True,5.0,base_vwap65
full_history,vwap65_emaslope20_orpos40|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_ema_slope=20|max_stop=120|min_or_close_pos=0.4|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,55,2220.3,40.369090909090914,93.66,0.7090909090909091,2.607235927727588,-424.3800000000002,0.49115124884375805,1.2141583828700746,33,1059.78,32.11454545454546,0.6666666666666666,22,1160.52,52.75090909090909,0.7727272727272727,93.66,0.042183488717740844,9,False,False,True,True,True,False,5.0,vwap65_emaslope20_orpos40
full_history,vwap65_orpos40|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_or_close_pos=0.4|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,74,2019.8399999999995,27.295135135135126,93.66,0.6351351351351351,1.866445319537744,-589.7400000000004,0.31403680889836566,0.9004822586559492,44,1190.0399999999997,27.04636363636363,0.6363636363636364,30,829.7999999999998,27.659999999999993,0.6333333333333333,93.66,0.046370009505703434,9,False,True,True,True,False,False,5.0,vwap65_orpos40
full_history,vwap65_vol250_orpos40|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.5|max_stop=120|min_or_close_pos=0.4|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,66,1810.56,27.432727272727274,93.66,0.6363636363636364,1.8737549223998144,-503.4000000000003,0.3157243522523967,0.8549855876590944,39,901.7399999999997,23.121538461538453,0.6153846153846154,27,908.8199999999999,33.66,0.6666666666666666,93.66,0.05172985153764581,9,False,True,True,True,False,False,5.0,vwap65_vol250_orpos40
full_history,vwap65_vol225_orpos40|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_signal_volume_ratio=2.25|max_stop=120|min_or_close_pos=0.4|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,63,1529.5800000000004,24.279047619047624,93.66,0.6190476190476191,1.7381572851517253,-417.0600000000003,0.2768197352133959,0.7323961773693951,37,1074.4199999999998,29.038378378378376,0.6486486486486487,26,455.15999999999997,17.506153846153843,0.5769230769230769,93.66,0.06123249519475933,9,False,True,True,True,False,False,5.0,vwap65_vol225_orpos40
