rule_id,family,direction,date,or_class,or_size,signal_ts,entry_ts,entry_price,exit_ts,exit_price,exit_reason,net_pnl,scope,date_key,day_return_pct,day_direction,day_bucket,signal_minute,signal_after_1010,signal_after_1020,breakout_minute,breakout_after_0955,or_percentile,or_close_pos,or_green,rth_move_sig,rth_ret_sig,signal_close,signal_range,signal_vol_ratio,signal_rsi,signal_ema_slope,signal_vwap_delta,signal_ema_delta,signal_ext_above_or,signal_to_high_so_far,signal_from_low_so_far,close_above_ema,close_above_vwap,prior_day_dir,prior_day_eff,prior_day_zombie
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-04-10,normal,77.25,2024-04-10 10:33:00-04:00,2024-04-10 10:34:00-04:00,18210.75,2024-04-10 10:51:00-04:00,18168.25,stop,-86.34,full_history,2024-04-10,0.286663267134335,up,0.25 to 1%,633,True,True,596,True,60.0,0.9223300970873787,True,68.75,0.3790019156824087,18208.5,19.5,1.198657192267817,39.3601622643934,-12.222235773471766,42.33874710616146,-17.638943093883427,12.25,1.75,101.25,False,True,down,0.1195097037793667,False
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-04-16,normal,53.0,2024-04-16 10:02:00-04:00,2024-04-16 10:03:00-04:00,17900.75,2024-04-16 10:29:00-04:00,17858.25,stop,-86.34,full_history,2024-04-16,0.04757107678532435,up,0 to 0.25%,602,False,False,597,True,35.0,0.32075471698113206,False,30.0,0.167897918065818,17898.0,15.0,1.864714218028491,34.78200348013185,0.9270045914454386,32.09440612019171,3.9580183657708403,10.0,12.75,76.0,True,True,down,0.9216080402010051,True
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-04-25,normal,67.75,2024-04-25 10:10:00-04:00,2024-04-25 10:11:00-04:00,17387.0,2024-04-25 10:18:00-04:00,17434.5,target,93.66,full_history,2024-04-25,1.231686762608586,up,>=1%,610,True,False,586,False,50.0,0.933579335793358,True,30.25,0.17430888687208768,17384.5,16.25,2.062238535456587,25.31134747741862,-47.83343119085475,35.97928273322759,-164.08372476342265,8.75,4.5,76.5,False,True,down,0.3172866520787746,False
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-05-03,normal,58.5,2024-05-03 10:44:00-04:00,2024-05-03 10:45:00-04:00,17985.5,2024-05-03 10:52:00-04:00,17943.0,stop,-86.34,full_history,2024-05-03,0.24362401158257718,up,0 to 0.25%,644,True,True,585,False,30.0,0.8803418803418803,True,24.25,0.13503730927719726,17982.25,23.0,1.6598899664045559,71.31503545003562,29.949271934321587,28.268119491796824,158.29708773727543,4.5,67.75,88.75,True,True,up,0.2176814011676397,False
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-05-06,normal,58.5,2024-05-06 10:05:00-04:00,2024-05-06 10:06:00-04:00,18106.5,2024-05-06 15:46:00-04:00,18154.0,target,93.66,full_history,2024-05-06,0.6819093461692738,up,0.25 to 1%,605,False,False,591,False,35.0,0.7350427350427351,True,29.75,0.16459880769603696,18104.0,10.0,2.003907526044972,75.38068422589606,17.876239951696334,19.465161562300636,65.75495980677442,3.0,9.5,61.5,True,True,up,0.2795527156549521,False
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-05-24,normal,44.0,2024-05-24 10:00:00-04:00,2024-05-24 10:01:00-04:00,18795.5,2024-05-24 10:50:00-04:00,18843.0,target,93.66,full_history,2024-05-24,0.5969433303574911,up,0.25 to 1%,600,False,False,585,False,30.0,0.8409090909090909,True,30.25,0.16122799770816876,18792.5,46.5,1.369650107823519,48.57701368404147,7.370456014905358,34.72379979606194,72.73182405961052,15.25,4.25,60.75,True,True,down,0.7894736842105263,True
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-05-29,normal,56.75,2024-05-29 10:10:00-04:00,2024-05-29 10:11:00-04:00,18828.0,2024-05-29 10:36:00-04:00,18875.5,target,93.66,full_history,2024-05-29,0.24246622791825878,up,0 to 0.25%,610,True,False,590,False,50.0,0.4713656387665198,True,59.75,0.3184034531453994,18825.25,13.25,1.8847770163711075,43.265043323882644,-8.563618997959566,13.714693226127565,-40.504475991849176,7.5,24.5,64.25,False,True,up,0.18415841584158416,False
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-06-07,normal,48.5,2024-06-07 10:13:00-04:00,2024-06-07 10:14:00-04:00,19044.0,2024-06-07 10:44:00-04:00,19091.5,target,93.66,full_history,2024-06-07,-0.0013129734910632962,down,-0.25 to 0%,613,True,False,591,False,40.0,0.6443298969072165,False,0.75,0.003938920473189889,19041.5,9.0,2.073087269458065,47.428705696260636,-3.8215385981893633,14.427148087823298,-6.286154392753815,0.75,22.75,49.25,False,True,down,0.375,False
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-06-10,normal,46.0,2024-06-10 10:25:00-04:00,2024-06-10 10:26:00-04:00,19027.0,2024-06-10 11:08:00-04:00,19074.5,target,93.66,full_history,2024-06-10,0.6543434183848174,up,0.25 to 1%,625,True,True,622,True,40.0,0.4673913043478261,True,36.0,0.18958843510545886,19024.5,8.0,1.2054413153173198,40.704576921175374,-6.389266455982579,20.853776895637566,-3.0570658239266777,1.0,5.25,47.0,False,True,down,0.0015337423312883436,False
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-06-11,normal,41.5,2024-06-11 10:35:00-04:00,2024-06-11 10:36:00-04:00,19091.25,2024-06-11 13:16:00-04:00,19138.75,target,93.66,full_history,2024-06-11,0.9667856018469978,up,0.25 to 1%,635,True,True,631,True,35.0,0.24096385542168675,False,30.75,0.16134956448734528,19088.75,9.75,1.105454177431552,51.62816029237922,2.5770847909989243,36.774639086041134,12.308339163988421,1.25,5.0,94.0,True,True,up,0.8160919540229885,True
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-06-14,normal,46.5,2024-06-14 10:07:00-04:00,2024-06-14 10:08:00-04:00,19631.0,2024-06-14 10:12:00-04:00,19588.5,stop,-86.34,full_history,2024-06-14,0.5631536604987941,up,0.25 to 1%,607,False,False,585,False,50.0,0.8709677419354839,True,51.25,0.2617834476241532,19628.5,22.75,1.6971490511174963,65.15121606273544,9.201799136808404,24.086531127722992,26.307196547229978,25.0,18.5,71.5,True,True,down,0.26564885496183205,False
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-06-17,normal,45.75,2024-06-17 10:16:00-04:00,2024-06-17 10:17:00-04:00,19721.0,2024-06-17 10:26:00-04:00,19678.5,stop,-86.34,full_history,2024-06-17,1.1767692795937812,up,>=1%,616,True,False,610,True,40.0,0.33879781420765026,False,25.0,0.126943827356385,19718.75,12.0,0.7416499749144987,65.66435998526944,7.85657025088949,36.94745201618207,40.42628100355796,9.0,0.75,78.5,True,True,up,0.8212290502793296,True
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-06-25,normal,49.25,2024-06-25 10:00:00-04:00,2024-06-25 10:01:00-04:00,19851.75,2024-06-25 10:33:00-04:00,19899.25,target,93.66,full_history,2024-06-25,0.6946633215244802,up,0.25 to 1%,600,False,False,587,False,50.0,0.6598984771573604,False,19.75,0.0995978264980657,19849.5,26.75,1.6152430562261517,50.83632501398413,4.256522531297378,23.88920178963963,35.02609012518951,8.0,5.5,57.25,True,True,down,0.6950980392156862,True
or_retest_slip_filter|long|buffer_points=0|confirm_pattern=break_prev|end=11:00|max_close_vwap_delta=65|max_risk_points=120|max_stop=120|min_reward_points=8|or_class=normal|rr=1.25|start=10:00|stop_mode=fixed|stop_points=40|target_mode=rr|time_exit=15:55|touch_tolerance=5,or_retest,long,2024-07-03,normal,51.5,2024-07-03 10:05:00-04:00,2024-07-03 10:06:00-04:00,20274.25,2024-07-03 11:06:00-04:00,20321.75,target,93.66,full_history,2024-07-03,1.0029060780312848,up,>=1%,605,False,False,589,False,60.0,0.8203883495145631,True,55.0,0.27205836888641866,20271.25,11.0,1.7207066902208283,79.7902440220034,9.802228393607948,13.582910748486029,34.708913574424514,3.75,25.25,55.25,True,True,up,0.9699646643109541,True
